@relation PreFoldCallRaise

@attribute roundCompletion numeric
@attribute playersActed numeric
@attribute playersToAct numeric
@attribute gameCount numeric
@attribute somebodyActedThisRound {false,true}
@attribute nbActionsThisRound numeric
@attribute potSize numeric
@attribute stackSize numeric
@attribute deficit numeric
@attribute potOdds numeric
@attribute maxbet numeric
@attribute nbSeatedPlayers numeric
@attribute nbActivePlayers numeric
@attribute activePlayerRatio numeric
@attribute foldFrequency numeric
@attribute callFrequency numeric
@attribute raiseFrequency numeric
@attribute foldFrequencyRound numeric
@attribute callFrequencyRound numeric
@attribute raiseFrequencyRound numeric
@attribute isComitted {false,true}
@attribute nbAllPlayerRaises numeric
@attribute nbPlayerRaises numeric
@attribute gameRaisePercentage numeric
@attribute gameRaiseAmount numeric
@attribute gameRaiseAmountRatio numeric
@attribute lastActionWasRaise {false,true}
@attribute VPIP numeric
@attribute PFR numeric
@attribute AF numeric
@attribute AFq numeric
@attribute AFAmount numeric
@attribute WtSD numeric
@attribute opponentVPIP numeric
@attribute opponentPFR numeric
@attribute opponentAF numeric
@attribute opponentAFq numeric
@attribute opponentLogAFAmount numeric
@attribute opponentWtSD numeric
@attribute foldProb numeric
@attribute callProb numeric
@attribute raiseProb numeric
@attribute action {fold,call,raise}

@data
0,0,2,28,false,0,713.5,99.5,-0.693147,0.0007,0,2,2,1,0.3168,0.3128,0.3728,0.611429,0.36,0.028571,true,0,0,0,0,0,false,0.225,0.02,1.55,0.388462,-0.723149,0.207273,0.19375,0.145,3.75,0.621818,1.078307,0.207273,1,0,0,fold
0,0,1,29,true,1,716.5,99,0,0.001394,0.693147,2,2,1,0.330196,0.306667,0.36549,0.629091,0.343636,0.027273,true,1,0,0,0,0,false,0.218182,0.019394,1.55,0.381132,-0.723149,0.207273,0.218182,0.170909,3.833333,0.628571,1.076707,0.207273,1,0,0,fold
0,0,2,30,false,0,718,99.5,-0.693147,0.000696,0,2,2,1,0.343077,0.300769,0.358462,0.645217,0.328696,0.026087,true,0,0,0,0,0,false,0.211765,0.018824,1.55,0.374074,-0.723149,0.207273,0.211765,0.165882,3.833333,0.628571,1.076707,0.207273,1,0,0,fold
0,0,1,31,true,1,722.5,99,0.916291,0.003448,1.252763,2,2,1,0.355472,0.295094,0.351698,0.66,0.315,0.025,true,1,0,0,0,0,false,0.205714,0.018286,1.55,0.367273,-0.723149,0.207273,0.234286,0.189714,3.916667,0.635088,1.080202,0.207273,0,1,0,call
0,0,2,32,false,0,732,99.5,-0.693147,0.000683,0,2,2,1,0.360727,0.302545,0.338909,0.6336,0.3424,0.024,true,0,0,0,0,0,false,0.227778,0.017778,1.47619,0.354386,-0.735389,0.19,0.227778,0.184444,4,0.641379,1.098612,0.19,1,0,0,fold
0,0,2,34,false,0,735,99.5,-0.693147,0.00068,0,2,2,1,0.372143,0.297143,0.332857,0.647692,0.329231,0.023077,true,0,0,0,0,0,false,0.215789,0.016842,1.47619,0.348276,-0.735389,0.19,0.215789,0.174737,4,0.630508,1.098612,0.19,1,0,0,fold
0,0,2,36,false,0,738,99.5,-0.693147,0.000677,0,2,2,1,0.383158,0.29193,0.327018,0.660741,0.317037,0.022222,true,0,0,0,0,0,false,0.205,0.016,1.47619,0.342373,-0.735389,0.19,0.205,0.166,4,0.62,1.098612,0.19,1,0,0,fold
0,0,2,38,false,0,741,99.5,-0.693147,0.000674,0,2,2,1,0.393793,0.286897,0.321379,0.672857,0.305714,0.021429,true,0,0,0,0,0,false,0.195238,0.015238,1.47619,0.336667,-0.735389,0.19,0.195238,0.158095,4,0.609836,1.098612,0.19,1,0,0,fold
0,0,2,40,false,0,744,99.5,-0.693147,0.000672,0,2,2,1,0.404068,0.282034,0.315932,0.684138,0.295172,0.02069,true,0,0,0,0,0,false,0.186364,0.014545,1.47619,0.331148,-0.735389,0.19,0.186364,0.150909,4,0.6,1.098612,0.19,0,1,0,call
1,1,0,40,true,2,745.5,99,0,0.00134,0.693147,2,2,1,0.397333,0.294,0.310667,0.661333,0.318667,0.02,true,1,0,0,0,0,false,0.209091,0.014545,1.409091,0.325806,-0.73782,0.19,0.209091,0.173636,4.083333,0.606349,1.101924,0.19,0,1,0,call
0,0,1,41,true,1,751.5,99,0.693147,0.002654,1.098612,2,2,1,0.39082,0.305574,0.305574,0.64,0.340645,0.019355,true,1,0,0,0,0,false,0.204444,0.014222,1.391304,0.33125,-0.732561,0.175385,0.226667,0.192,4.166667,0.603077,1.103551,0.175385,1,0,0,fold
0,0,2,42,false,0,753,99.5,-0.693147,0.000664,0,2,2,1,0.400645,0.300645,0.300645,0.65125,0.33,0.01875,true,0,0,0,0,0,false,0.2,0.013913,1.391304,0.326154,-0.732561,0.175385,0.221739,0.187826,4.166667,0.603077,1.103551,0.175385,0,1,0,call
1,1,0,42,true,2,756,99,0.916291,0.003296,1.252763,2,2,1,0.394286,0.311746,0.295873,0.631515,0.350303,0.018182,true,1,0,0,0,0,false,0.221739,0.013913,1.333333,0.321212,-0.734974,0.175385,0.243478,0.209565,4.25,0.609091,1.111727,0.175385,0,1,0,call
0,0,2,44,false,0,943.5,99.5,-0.693147,0.00053,0,2,2,1,0.36,0.313623,0.328116,0.612941,0.369412,0.017647,true,0,0,0,0,0,false,0.2125,0.013333,1.461538,0.367568,-0.550309,0.162857,0.233333,0.200833,4,0.610811,0.863574,0.162857,1,0,0,fold
0,0,2,46,false,0,946.5,99.5,-0.693147,0.000528,0,2,2,1,0.369143,0.309143,0.323429,0.624,0.358857,0.017143,true,0,0,0,0,0,false,0.204,0.0128,1.461538,0.362667,-0.550309,0.162857,0.224,0.1928,4,0.602667,0.863574,0.162857,1,0,0,fold
0,0,2,48,false,0,949.5,99.5,-0.693147,0.000526,0,2,2,1,0.378028,0.304789,0.318873,0.634444,0.348889,0.016667,true,0,0,0,0,0,false,0.196154,0.012308,1.461538,0.357895,-0.550309,0.162857,0.215385,0.185385,4,0.594737,0.863574,0.162857,1,0,0,fold
0,0,2,50,false,0,952.5,99.5,-0.693147,0.000525,0,2,2,1,0.386667,0.300556,0.314444,0.644324,0.339459,0.016216,true,0,0,0,0,0,false,0.188889,0.011852,1.461538,0.353247,-0.550309,0.162857,0.207407,0.178519,4,0.587013,0.863574,0.162857,0,0,1,raise
0,0,1,50,true,2,958,98,1.098612,0.003122,1.609438,2,2,1,0.38137,0.296438,0.323836,0.627368,0.330526,0.042105,true,2,1,0.5,0.693147,0.25,true,0.207407,0.03037,1.5,0.361538,-0.545473,0.162857,0.225926,0.197037,4.071429,0.592308,0.865351,0.162857,0,1,0,call
0,0,2,52,false,0,975.5,99.5,-0.693147,0.000512,0,2,2,1,0.379474,0.311053,0.311053,0.611282,0.347692,0.041026,true,0,0,0,0,0,false,0.2,0.029286,1.392857,0.348148,-0.564928,0.152,0.217857,0.19,4.214286,0.595062,0.891833,0.152,1,0,0,fold
0,0,1,53,true,1,979.5,99,0.693147,0.002038,1.098612,2,2,1,0.387532,0.307013,0.307013,0.621,0.339,0.04,true,1,0,0,0,0,false,0.196491,0.028772,1.392857,0.343902,-0.564928,0.152,0.231579,0.204211,4.285714,0.6,0.89397,0.152,1,0,0,fold
0,0,2,54,false,0,981,99.5,-0.693147,0.000509,0,2,2,1,0.395385,0.303077,0.303077,0.630244,0.330732,0.039024,true,0,0,0,0,0,false,0.193103,0.028276,1.392857,0.339759,-0.564928,0.152,0.227586,0.20069,4.285714,0.6,0.89397,0.152,1,0,0,fold
0,0,2,56,false,0,984,99.5,-0.693147,0.000508,0,2,2,1,0.403038,0.29924,0.29924,0.639048,0.322857,0.038095,true,0,0,0,0,0,false,0.186667,0.027333,1.392857,0.335714,-0.564928,0.152,0.22,0.194,4.285714,0.592771,0.89397,0.152,1,0,0,fold
0,0,2,58,false,0,987,99.5,-0.693147,0.000506,0,2,2,1,0.4105,0.2955,0.2955,0.647442,0.315349,0.037209,true,0,0,0,0,0,false,0.180645,0.026452,1.392857,0.331765,-0.564928,0.152,0.212903,0.187742,4.285714,0.585714,0.89397,0.152,1,0,0,fold
