@relation PostFoldCallRaise

@attribute roundCompletion numeric
@attribute playersActed numeric
@attribute playersToAct numeric
@attribute round {flop,turn,river}
@attribute gameCount numeric
@attribute nbActionsThisRound numeric
@attribute potSize numeric
@attribute stackSize numeric
@attribute deficit numeric
@attribute potOdds numeric
@attribute maxbet numeric
@attribute nbSeatedPlayers numeric
@attribute nbActivePlayers numeric
@attribute activePlayerRatio numeric
@attribute foldFrequency numeric
@attribute callFrequency numeric
@attribute raiseFrequency numeric
@attribute foldFrequencyRound numeric
@attribute callFrequencyRound numeric
@attribute raiseFrequencyRound numeric
@attribute isComitted {false,true}
@attribute nbAllPlayerRaises numeric
@attribute nbPlayerRaises numeric
@attribute nbPlayerRoundRaises numeric
@attribute gameRaisePercentage numeric
@attribute gameRaiseAmount numeric
@attribute gameRaiseAmountRatio numeric
@attribute lastActionWasRaise {false,true}
@attribute VPIP numeric
@attribute PFR numeric
@attribute AF numeric
@attribute AFq numeric
@attribute AFAmount numeric
@attribute WtSD numeric
@attribute opponentVPIP numeric
@attribute opponentPFR numeric
@attribute opponentAF numeric
@attribute opponentAFq numeric
@attribute opponentLogAFAmount numeric
@attribute opponentWtSD numeric
@attribute foldProb numeric
@attribute callProb numeric
@attribute raiseProb numeric
@attribute action {fold,call,raise}

@data
0,0,1,turn,88,3,1684,82.5,1.609438,0.00296,2.197225,2,2,1,0.484118,0.298824,0.217941,0.100952,0.308571,0.590476,true,6,2,1,0.333333,1.386294,0.139535,true,0.241304,0.039565,1.088889,0.263448,-0.990701,0.078621,0.447826,0.376522,4.391304,0.7216,1.234146,0.078621,0,0,1,raise
0,0,1,turn,88,5,1707,72.5,2.079442,0.004665,3.091043,2,2,1,0.480584,0.296642,0.22365,0.096364,0.294545,0.609091,true,8,3,2,0.375,2.197225,0.231884,true,0.241304,0.039565,1.111111,0.268493,-0.974365,0.078621,0.447826,0.376522,4.434783,0.723809,1.220866,0.078621,0,0,1,raise
0,0,1,turn,88,7,1740,56.5,2.197225,0.005146,3.663562,2,2,1,0.477101,0.294493,0.229275,0.092174,0.281739,0.626087,true,10,4,3,0.4,2.833213,0.31068,true,0.241304,0.039565,1.133333,0.273469,-0.9494,0.078621,0.447826,0.376522,4.478261,0.725984,1.195145,0.078621,0,0,1,raise
0,0,1,river,88,2,1776,36.5,1.609438,0.002807,1.94591,2,2,1,0.473669,0.292374,0.23482,0.186667,0.45,0.363333,true,13,6,1,0.461538,3.332205,0.4,true,0.241304,0.039565,1.177778,0.283221,-0.91347,0.078621,0.447826,0.376522,4.333333,0.722481,1.151372,0.078621,0,0,1,raise
0,0,1,river,88,4,1796,26.5,1.609438,0.002776,2.833213,2,2,1,0.470286,0.290286,0.240286,0.172308,0.415385,0.412308,true,15,7,2,0.466667,3.496508,0.412903,true,0.241304,0.039565,1.2,0.288,-0.899639,0.078621,0.447826,0.376522,4.375,0.724615,1.136162,0.078621,0,0,1,raise
0,0,1,flop,90,1,1834,97,2.197225,0.004883,2.197225,2,2,1,0.464167,0.296111,0.240556,0.374545,0.277576,0.347879,false,2,0,0,0,0,0,false,0.246809,0.038723,1.170213,0.287013,-0.890858,0.076,0.459574,0.389787,4.32,0.725373,1.13598,0.076,1,0,0,fold
0,0,1,flop,94,2,1883,82.5,0,0.000531,0.693147,2,2,1,0.4656,0.290933,0.244267,0.392941,0.269412,0.337647,true,4,2,1,0.5,1.098612,0.114286,true,0.257143,0.057551,1.208333,0.293168,-0.905614,0.073548,0.471429,0.40449,4.48,0.728058,1.149658,0.073548,0,0,1,raise
0,0,1,flop,94,4,1888,80.5,0.693147,0.001058,1.609438,2,2,1,0.462517,0.289007,0.249272,0.381714,0.261714,0.356571,true,6,3,2,0.5,1.386294,0.146341,true,0.257143,0.057551,1.229167,0.297531,-0.902987,0.073548,0.471429,0.40449,4.52,0.73,1.148107,0.073548,0,0,1,raise
0,0,1,flop,94,6,1964,76.5,4.248495,0.034415,4.343805,2,2,1,0.459474,0.287105,0.254211,0.371111,0.254444,0.374444,true,8,4,3,0.5,1.791759,0.054054,true,0.257143,0.057551,1.25,0.30184,-0.89778,0.073548,0.471429,0.40449,4.56,0.731915,1.229432,0.073548,0,0,1,raise
0,0,1,flop,99,1,2070.5,97,0.916291,0.001206,0.916291,2,2,1,0.463949,0.284331,0.252484,0.361081,0.247568,0.391351,false,2,0,0,0,0,0,false,0.254369,0.054757,1.244898,0.29881,-0.990338,0.07125,0.467961,0.404272,4.5,0.727397,1.214285,0.07125,0,0,1,raise
0,0,1,flop,99,3,2083.5,92,1.704748,0.002633,2.351375,2,2,1,0.461013,0.282532,0.257215,0.351579,0.241053,0.407368,true,4,1,1,0.25,1.252763,0.2,true,0.254369,0.054757,1.265306,0.302959,-0.983714,0.07125,0.467961,0.404272,4.538462,0.729252,1.210791,0.07125,0,1,0,call
0,0,1,turn,99,1,2091.5,86.5,0.916291,0.001194,0.916291,2,2,1,0.458113,0.287044,0.255597,0.088333,0.27,0.641667,false,5,1,0,0.2,1.252763,0.166667,false,0.254369,0.054757,1.24,0.301176,-0.992318,0.07125,0.467961,0.404272,4.576923,0.731081,1.213784,0.07125,0,0,1,raise
0,0,1,river,99,1,2100,81.5,0,0.000476,0,2,2,1,0.45525,0.28525,0.26025,0.16,0.385714,0.454286,false,7,2,0,0.285714,1.791759,0.27027,true,0.254369,0.054757,1.26,0.305263,-0.985755,0.07125,0.467961,0.404272,4.444445,0.728,1.204968,0.07125,0,0,1,raise
0,0,1,flop,101,1,2117.5,95.5,0.693147,0.000944,0.693147,2,2,1,0.453006,0.286135,0.261595,0.342564,0.260513,0.396923,false,2,0,0,0,0,0,false,0.259048,0.053714,1.254902,0.305747,-0.984431,0.069091,0.468571,0.406095,4.357143,0.726797,1.201603,0.069091,0,1,0,call
0,0,1,turn,101,1,2127,93.5,2.014903,0.003514,2.014903,2,2,1,0.450244,0.290488,0.26,0.0848,0.2592,0.656,false,3,0,0,0,0,0,false,0.259048,0.053714,1.230769,0.304,-0.987508,0.069091,0.468571,0.406095,4.392857,0.728571,1.210461,0.069091,1,0,0,fold
0,0,1,flop,115,1,2225,80.5,0.916291,0.001122,0.916291,2,2,1,0.476889,0.275778,0.248,0.334,0.279,0.387,false,2,0,0,0,0,0,false,0.262185,0.064202,1.222222,0.289005,-1.009554,0.067059,0.480672,0.425546,4.714286,0.734545,1.255538,0.067059,0,0,1,raise
0,0,1,flop,115,3,2236.5,75.5,1.386294,0.001785,2.197225,2,2,1,0.474254,0.274254,0.252155,0.325854,0.272195,0.401951,true,4,1,1,0.25,1.252763,0.090909,true,0.262185,0.064202,1.240741,0.292708,-1.0031,0.067059,0.480672,0.425546,4.75,0.736145,1.250283,0.067059,0,0,1,raise
0,0,1,flop,115,5,2254.5,67.5,1.791759,0.002654,2.944439,2,2,1,0.471648,0.272747,0.256264,0.318095,0.265714,0.41619,true,6,2,2,0.333333,2.014903,0.173333,true,0.262185,0.064202,1.259259,0.296373,-0.992957,0.067059,0.480672,0.425546,4.785714,0.737725,1.241587,0.067059,0,1,0,call
0,0,1,turn,115,1,2262,61.5,0.405465,0.000663,0.405465,2,2,1,0.469071,0.276721,0.254863,0.12,0.249231,0.630769,false,7,2,0,0.285714,2.014903,0.166667,false,0.262185,0.064202,1.236364,0.294845,-1.001774,0.067059,0.480672,0.425546,4.821429,0.739286,1.24323,0.067059,0,1,0,call
0,0,1,river,115,1,2265,60,0.405465,0.000662,0.405465,2,2,1,0.466522,0.280652,0.253478,0.149333,0.36,0.490667,false,8,2,0,0.25,2.014903,0.160494,false,0.262185,0.064202,1.214286,0.293333,-1.003966,0.067059,0.480672,0.425546,4.857143,0.740828,1.244871,0.067059,0,1,0,call
0,0,1,flop,117,1,2273,99,1.098612,0.001318,1.098612,2,2,1,0.466882,0.283011,0.250753,0.310698,0.282791,0.406512,false,1,0,0,0,0,0,false,0.257851,0.06314,1.192982,0.290355,-1.006153,0.065143,0.480992,0.418512,4.724138,0.738012,1.246248,0.065143,1,0,0,fold
0,0,1,flop,118,1,2284,96.5,1.386294,0.001748,1.386294,2,2,1,0.464762,0.289101,0.246772,0.326364,0.276364,0.397273,false,2,0,0,0,0,0,false,0.263934,0.062623,1.152542,0.286,-1.010514,0.063333,0.485246,0.423279,4.793103,0.74104,1.253304,0.063333,0,1,0,call
