@relation Showdown

@attribute gameCount numeric
@attribute potSize numeric
@attribute logPotSize numeric
@attribute stackSize numeric
@attribute log1pStackSize numeric
@attribute nbSeatedPlayers numeric
@attribute nbActivePlayers numeric
@attribute activePlayerRatio numeric
@attribute betFrequency numeric
@attribute foldFrequency numeric
@attribute callFrequency numeric
@attribute raiseFrequency numeric
@attribute nbAllPlayerBetRaise numeric
@attribute nbPlayerBetRaise numeric
@attribute nbPlayerPreFlopBetRaise numeric
@attribute nbPlayerPostFlopBetRaise numeric
@attribute nbPlayerFlopBetRaise numeric
@attribute nbPlayerTurnBetRaise numeric
@attribute nbPlayerRiverBetRaise numeric
@attribute allPlayerBetRaiseAmount numeric
@attribute playerBetRaiseAmount numeric
@attribute playerPreFlopBetRaiseAmount numeric
@attribute playerPostFlopBetRaiseAmount numeric
@attribute playerFlopBetRaiseAmount numeric
@attribute playerTurnBetRaiseAmount numeric
@attribute playerRiverBetRaiseAmount numeric
@attribute allPlayerBetsAmount numeric
@attribute playerBetsAmount numeric
@attribute playerPreFlopBetsAmount numeric
@attribute playerPostFlopBetsAmount numeric
@attribute playerFlopBetsAmount numeric
@attribute playerTuretsAmount numeric
@attribute playerRiverBetsAmount numeric
@attribute allPlayerRaisesAmount numeric
@attribute playerRaisesAmount numeric
@attribute playerPreFlopRaisesAmount numeric
@attribute playerPostFlopRaisesAmount numeric
@attribute playerFlopRaisesAmount numeric
@attribute playerTurnRaisesAmount numeric
@attribute playerRiverRaisesAmount numeric
@attribute relNbPlayerBetRaise numeric
@attribute relNbPlayerPreFlopBetRaise numeric
@attribute relNbPlayerPostFlopBetRaise numeric
@attribute relNbPlayerFlopBetRaise numeric
@attribute relNbPlayerTurnBetRaise numeric
@attribute relNbPlayerRiverBetRaise numeric
@attribute relPlayerBetRaiseAmount numeric
@attribute relPlayerPreFlopBetRaiseAmount numeric
@attribute relPlayerPostFlopBetRaiseAmount numeric
@attribute relPlayerFlopBetRaiseAmount numeric
@attribute relPlayerTurnBetRaiseAmount numeric
@attribute relPlayerRiverBetRaiseAmount numeric
@attribute nbPlayerPreFlopBetRaiseTable numeric
@attribute nbPlayerPostFlopBetRaiseTable numeric
@attribute nbPlayerFlopBetRaiseTable numeric
@attribute nbPlayerTurnBetRaiseTable numeric
@attribute nbPlayerRiverBetRaiseTable numeric
@attribute playerPreFlopBetRaiseAmountTable numeric
@attribute playerPostFlopBetRaiseAmountTable numeric
@attribute playerFlopBetRaiseAmountTable numeric
@attribute playerTurnBetRaiseAmountTable numeric
@attribute playerRiverBetRaiseAmountTable numeric
@attribute lastActionWasBetRaise {false,true}
@attribute VPIP numeric
@attribute PFR numeric
@attribute AF numeric
@attribute AFq numeric
@attribute logAFAmount numeric
@attribute WtSD numeric
@attribute opponentVPIP numeric
@attribute opponentPFR numeric
@attribute opponentAF numeric
@attribute opponentAFq numeric
@attribute opponentLogAFAmount numeric
@attribute opponentWtSD numeric
@attribute part0Prob numeric
@attribute part1Prob numeric
@attribute part2Prob numeric
@attribute part3Prob numeric
@attribute part4Prob numeric
@attribute part5Prob numeric
@attribute avgPartition {0,1,2,3,4,5}

@data
1285,12572.5,9.439267,6.5,2.014903,2,2,1,0.970989,0.610507,0.256453,0.133142,14,7,0,7,4,1,2,92.5,41.5,0,41.5,32,5.5,4,10.5,3,0,3,1,0,2,82,38.5,0,38.5,31,5.5,2,0.5,0,0.538462,0.5,0.5,0.666667,0.448649,0,0.458564,0.435374,0.5,0.666667,1,13,8,2,3,2,90.5,73.5,11,6,true,0.149884,0.029977,0.831169,0.192767,-0.947797,0.0152,0.207292,0.203755,9.631579,0.48574,1.81901,0.0152,0,0,0,0,1,0,4
1515,15124,9.624038,18,2.944439,2,2,1,0.975094,0.613439,0.255689,0.130959,21,11,0,11,3,4,4,81,38.5,0,38.5,6,19.5,13,10,5,0,5,1,2,2,71,33.5,0,33.5,5,17.5,11,0.52381,0,0.55,0.5,0.571429,0.571429,0.475309,0,0.506579,0.4,0.527027,0.541667,1,20,6,7,7,5,76,15,37,24,true,0.149572,0.031363,0.821727,0.190738,-1.009658,0.012667,0.204872,0.199895,9.8,0.482063,1.846344,0.012667,0,0,0,0,1,0,4
1520,15245.5,9.63204,43,3.78419,2,2,1,0.975094,0.610638,0.256373,0.133075,9,3,0,3,2,0,1,56,14.5,0,14.5,12.5,0,2,7,0,0,0,0,0,0,49,14.5,0,14.5,12.5,0,2,0.333333,0,0.375,0.4,0,0.5,0.258929,0,0.386667,0.378788,0,0.666667,1,8,5,1,2,18.5,37.5,33,1.5,3,true,0.150394,0.031916,0.825967,0.19239,-1.009488,0.012597,0.204856,0.199895,9.742424,0.482964,1.839181,0.012597,0,0,0,0,0,1,5
1542,15382.5,9.640985,78,4.369448,2,2,1,0.975327,0.610763,0.257514,0.131808,5,1,0,1,0,1,0,21,2,0,2,0,2,0,4.5,0,0,0,0,0,0,16.5,2,0,2,0,2,0,0.2,0,0.25,0,0.5,0,0.095238,0,0.307692,0,0.666667,0,1,4,1,2,1,14.5,6.5,2.5,3,1,false,0.150841,0.031462,0.815718,0.190921,-1.013937,0.012324,0.205175,0.200285,9.746268,0.483584,1.84576,0.012324,0,0,0,1,0,0,3
1546,15428.5,9.643971,80,4.394449,2,2,1,0.975327,0.609866,0.257653,0.132565,6,2,0,2,1,0,1,19,4,0,4,2,0,2,12,0,0,0,0,0,0,7,4,0,4,2,0,2,0.333333,0,0.4,0.5,0,0.5,0.210526,0,0.25,0.5,0,0.5,1,5,2,1,2,3,16,4,8,4,true,0.151097,0.031381,0.816712,0.191356,-1.015169,0.012258,0.205935,0.201058,9.536232,0.484794,1.843685,0.012258,0,0,0,0,1,0,4
1599,15753.5,9.664818,66,4.204693,2,2,1,0.97578,0.61172,0.256044,0.132318,9,4,0,4,2,2,0,33,12,0,12,7,5,0,7,2,0,2,0,2,0,26,10,0,10,7,3,0,0.444444,0,0.5,0.4,0.666667,0,0.363636,0,0.387097,0.304348,0.625,0,1,8,5,3,0,2,31,23,8,0,true,0.148596,0.030343,0.816273,0.190361,-1.013395,0.012,0.205365,0.200649,9.7,0.48561,1.845415,0.012,0,0,0,0,1,0,4
1672,16487.5,9.710358,72,4.29046,2,2,1,0.976842,0.611406,0.258103,0.130569,4,0,0,0,0,0,0,27,0,0,0,0,0,0,17,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,10,17,3,12.5,1.5,false,0.149284,0.030811,0.804511,0.189146,-1.03262,0.0114,0.202983,0.198473,9.736111,0.480976,1.868409,0.0114,0,0,0,1,0,0,3
1677,16798,9.729015,47,3.871201,2,2,1,0.976842,0.607943,0.259338,0.132797,7,2,0,2,1,1,0,52,16,0,16,14,2,0,21.5,0,0,0,0,0,0,30.5,16,0,16,14,2,0,0.285714,0,0.333333,0.333333,0.5,0,0.307692,0,0.336842,0.329412,0.571429,0,1,6,3,2,1,4.5,47.5,42.5,3.5,1.5,false,0.15003,0.03072,0.806931,0.190799,-1.024888,0.011287,0.203569,0.199072,9.466666,0.482873,1.843856,0.011287,0,0.5,0.5,0,0,0,2
1696,16932,9.73696,89,4.49981,2,2,1,0.977241,0.605396,0.263197,0.131483,4,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,5,5,1.5,2,1.5,false,0.151882,0.030965,0.790865,0.189744,-1.031664,0.011014,0.205412,0.200376,9.526316,0.48517,1.849242,0.011014,0,0,0.333333,0.666667,0,0,3
1829,17609,9.776165,99,4.60517,2,2,1,0.977815,0.610783,0.259797,0.129492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0.150136,0.031446,0.781321,0.18569,-1.032269,0.010507,0.20251,0.19784,10.078947,0.482248,1.861369,0.010507,1,0,0,0,0,0,0
1850,17705,9.781602,87,4.477337,2,2,1,0.978182,0.608524,0.261299,0.130248,6,1,0,1,0,1,0,12,2,0,2,0,2,0,6.5,0,0,0,0,0,0,5.5,2,0,2,0,2,0,0.166667,0,0.2,0,0.333333,0,0.166667,0,0.181818,0,0.307692,0,1,5,1,3,1,1,11,2.5,6.5,2,false,0.151133,0.032168,0.780761,0.186645,-1.030923,0.010317,0.201834,0.197217,10.090909,0.48219,1.859857,0.010317,0,0,0,0,1,0,4
2046,19026,9.853561,34,3.555348,2,2,1,0.980444,0.613341,0.259686,0.127038,11,4,0,4,1,2,1,65,20,0,20,3,15,2,6,0,0,0,0,0,0,59,20,0,20,3,15,2,0.363636,0,0.4,0.333333,0.4,0.5,0.307692,0,0.32,0.206897,0.333333,0.666667,1,10,3,5,2,2.5,62.5,14.5,45,3,true,0.151317,0.03202,0.778926,0.185043,-0.989188,0.009306,0.197659,0.193483,10.666667,0.473314,1.827581,0.009306,0,0,0,0,1,0,4
2144,19712,9.888983,73,4.304065,2,2,1,0.98087,0.615064,0.262051,0.122947,6,1,0,1,0,1,0,26,5,0,5,0,5,0,9,0,0,0,0,0,0,17,5,0,5,0,5,0,0.166667,0,0.2,0,0.333333,0,0.192308,0,0.25641,0,0.322581,0,1,5,1,3,1,6.5,19.5,2,15.5,2,false,0.150466,0.031024,0.748538,0.179769,-1.006576,0.008837,0.197952,0.193966,10.9625,0.47672,1.853952,0.008837,0,0,0,0,1,0,4
2173,19912,9.899077,67,4.219508,2,2,1,0.981007,0.615617,0.260265,0.124179,3,2,0,2,0,1,1,32,17,0,17,0,2,15,17,2,0,2,0,2,0,15,15,0,15,0,0,15,0.666667,0,0.666667,0,1,0.5,0.53125,0,0.53125,0,1,0.5,0,3,0,1,2,0,32,0,2,30,true,0.150299,0.03153,0.757282,0.180744,-0.992672,0.008736,0.196233,0.191842,10.638555,0.474022,1.840529,0.008736,0,0,0.666667,0.333333,0,0,2
2241,20436.5,9.925077,95,4.564348,2,2,1,0.982041,0.610291,0.26402,0.125748,3,2,0,2,1,1,0,4,3,0,3,1,2,0,4,3,0,3,1,2,0,0,0,0,0,0,0,0,0.666667,0,0.666667,1,1,0,0.75,0,0.75,1,1,0,0,3,1,1,1,0,4,1,2,1,false,0.151537,0.032802,0.758813,0.183587,-0.995632,0.008476,0.194298,0.19004,10.482759,0.472327,1.833756,0.008476,0,0,0,0,1,0,4
2309,20865,9.945828,87,4.477337,2,2,1,0.9824,0.612935,0.261995,0.125128,5,3,0,3,1,1,1,12,5,0,5,1,2,2,5,5,0,5,1,2,2,7,0,0,0,0,0,0,0.6,0,0.6,1,0.5,0.5,0.416667,0,0.416667,1,0.5,0.285714,0,5,1,2,2,0,12,1,4,7,false,0.15054,0.032702,0.760949,0.182808,-0.979263,0.008321,0.191613,0.187479,10.426967,0.468916,1.817035,0.008321,0,0,0,0,1,0,4
2483,22454,10.019224,93,4.543295,2,2,1,0.983804,0.615141,0.261136,0.123776,3,2,0,2,0,1,1,6,4,0,4,0,2,2,4,4,0,4,0,2,2,2,0,0,0,0,0,0,0.666667,0,0.666667,0,1,0.5,0.666667,0,0.666667,0,1,0.5,0,3,0,1,2,0,6,0,2,4,false,0.150462,0.031218,0.760204,0.182129,-0.968769,0.007703,0.193486,0.189642,10.763441,0.472198,1.792371,0.007703,0,0,0,0,0,1,5
2495,22526,10.022426,81,4.406719,2,2,1,0.984,0.614526,0.261967,0.12356,7,3,0,3,1,0,2,18,7,0,7,1,0,6,6,3,0,3,1,0,2,12,4,0,4,0,0,4,0.428571,0,0.5,0.5,0,0.666667,0.388889,0,0.411765,0.2,0,0.6,1,6,2,1,3,1,17,5,2,10,true,0.15054,0.031068,0.758853,0.182316,-0.967373,0.007651,0.193357,0.189532,10.712766,0.472357,1.790728,0.007651,0,0,0,1,0,0,3
2540,22864,10.037319,12,2.564949,2,2,1,0.984379,0.616056,0.261017,0.12298,8,3,0,3,1,1,1,87,29.5,0,29.5,8,19.5,2,29,0,0,0,0,0,0,58,29.5,0,29.5,8,19.5,2,0.375,0,0.375,0.333333,0.333333,0.5,0.33908,0,0.33908,0.32,0.333333,0.571429,0,8,3,3,2,0,87,25,58.5,3.5,true,0.149057,0.030912,0.761667,0.182271,-0.964761,0.00755,0.192296,0.187752,10.30303,0.47049,1.781378,0.00755,0,0,0,0,0,0,0
2591,23316.5,10.056916,99,4.60517,2,2,1,0.984561,0.617667,0.260284,0.122101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0.14921,0.030304,0.758621,0.181132,-0.975095,0.007355,0.191599,0.187145,10.35,0.469601,1.792305,0.007355,0.4,0.6,0,0,0,0,1
2659,23880.5,10.080817,42,3.7612,2,2,1,0.985085,0.61894,0.260151,0.120959,7,3,0,3,2,1,0,57,23.5,0,23.5,21.5,2,0,12.5,3,0,3,1,2,0,44.5,20.5,0,20.5,20.5,0,0,0.428571,0,0.5,0.666667,0.5,0,0.412281,0,0.460784,0.511905,0.363636,0,1,6,3,2,1,6,51,42,5.5,3.5,false,0.148029,0.029906,0.757624,0.180721,-0.965094,0.007215,0.191588,0.187247,10.352942,0.46807,1.774711,0.007215,0,0,0,1,0,0,3
2704,24253,10.096295,67.5,4.226834,2,2,1,0.985414,0.618666,0.260522,0.120862,9,3,0,3,2,0,1,31.5,6.5,0,6.5,4.5,0,2,8.5,0,0,0,0,0,0,23,6.5,0,6.5,4.5,0,2,0.333333,0,0.375,0.4,0,0.5,0.206349,0,0.317073,0.375,0,0.5,1,8,5,1,2,11,20.5,12,4.5,4,true,0.148154,0.029409,0.758294,0.181088,-0.971988,0.007081,0.19099,0.186721,10.278846,0.466167,1.773013,0.007081,0,0,1,0,0,0,2
2721,24375.5,10.101334,60,4.110874,2,2,1,0.985494,0.619119,0.260453,0.120478,6,2,0,2,0,2,0,39,6,0,6,0,6,0,31,2,0,2,0,2,0,8,4,0,4,0,4,0,0.333333,0,0.4,0,0.666667,0,0.153846,0,0.307692,0,0.6,0,1,5,1,3,1,19.5,19.5,8.5,10,1,false,0.147596,0.029226,0.756672,0.180675,-0.975465,0.007059,0.191266,0.187024,10.247619,0.466579,1.773526,0.007059,0,0,1,0,0,0,2
2724,24403.5,10.102482,87.5,4.483003,2,2,1,0.985494,0.618258,0.26115,0.120641,5,1,0,1,0,0,1,11.5,2,0,2,0,0,2,6.5,0,0,0,0,0,0,5,2,0,2,0,0,2,0.2,0,0.25,0,0,0.5,0.173913,0,0.235294,0,0,0.5,1,4,1,1,2,3,8.5,2.5,2,4,true,0.147801,0.029194,0.754687,0.180712,-0.97629,0.007037,0.191422,0.187185,10.18868,0.467104,1.773067,0.007037,0,0,0,0,0.5,0.5,5
2735,24507.5,10.106734,74.5,4.324132,2,2,1,0.985652,0.617834,0.260989,0.121226,8,4,0,4,0,2,2,24.5,10.5,0,10.5,0,4,6.5,4,2,0,2,0,0,2,20.5,8.5,0,8.5,0,4,4.5,0.5,0,0.5,0,0.4,0.666667,0.428571,0,0.428571,0,0.296296,0.590909,0,8,0,5,3,0,24.5,0,13.5,11,true,0.147937,0.029076,0.758942,0.181583,-0.973253,0.006994,0.191749,0.187528,10.158878,0.467913,1.771176,0.006994,0,0,0,0,0,1,5
2738,24580,10.109689,66,4.204693,2,2,1,0.98573,0.616574,0.262496,0.120979,4,0,0,0,0,0,0,33,0,0,0,0,0,0,18.5,0,0,0,0,0,0,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,14.5,18.5,7.5,9.5,1.5,false,0.148505,0.029044,0.75463,0.181549,-0.979274,0.006951,0.191904,0.187688,10.196261,0.46843,1.773799,0.006951,0,0,0,1,0,0,3
2761,25225,10.135591,63,4.158883,2,2,1,0.985957,0.614855,0.263968,0.121226,7,4,0,4,0,2,2,36,16,0,16,0,9.5,6.5,4,4,0,4,0,2,2,32,12,0,12,0,7.5,4.5,0.571429,0,0.571429,0,0.5,0.666667,0.444444,0,0.444444,0,0.38,0.590909,0,7,0,4,3,0,36,0,25,11,true,0.149439,0.028803,0.752656,0.182064,-0.989656,0.006847,0.192477,0.188297,10.25,0.470472,1.774529,0.006847,0,0,0,0,0,1,5
2912,26455,10.183201,22.5,3.157,2,2,1,0.986321,0.615294,0.263804,0.120947,13,5,0,5,3,2,0,76.5,31.5,0,31.5,14.5,17,0,10.5,0,0,0,0,0,0,66,31.5,0,31.5,14.5,17,0,0.384615,0,0.416667,0.5,0.4,0,0.411765,0,0.417219,0.5,0.377778,0,1,12,6,5,1,1,75.5,29,45,1.5,false,0.149246,0.029026,0.743885,0.180271,-1.000807,0.006552,0.192798,0.188834,10.733945,0.472179,1.786689,0.006552,0,0,0,0,0,1,5
2941,26590.5,10.18831,99,4.60517,2,2,1,0.986462,0.615703,0.263979,0.120364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0.149474,0.02908,0.741797,0.179866,-1.000868,0.006459,0.192598,0.188333,10.690909,0.470598,1.792321,0.006459,0,0,1,0,0,0,2
2969,26901,10.199919,76.5,4.350278,2,2,1,0.986599,0.615787,0.263853,0.120406,7,3,0,3,1,1,1,22.5,7.5,0,7.5,3.5,2,2,12.5,4,0,4,0,2,2,10,3.5,0,3.5,3.5,0,0,0.428571,0,0.5,0.5,0.5,0.5,0.333333,0,0.428571,0.5,0.363636,0.4,1,6,2,2,2,5,17.5,7,5.5,5,false,0.149411,0.029142,0.742574,0.179979,-1.001409,0.006423,0.192802,0.188577,10.589286,0.470268,1.785185,0.006423,0,0,0,1,0,0,3
2983,27275,10.213726,24.5,3.238678,2,2,1,0.986667,0.614119,0.265164,0.120761,5,1,0,1,0,1,0,74.5,26,0,26,0,26,0,48.5,0,0,0,0,0,0,26,26,0,26,0,26,0,0.2,0,0.25,0,0.5,0,0.348993,0,0.436975,0,0.5,0,1,4,1,2,1,15,59.5,6,52,1.5,false,0.149715,0.029006,0.73986,0.180243,-0.989696,0.006369,0.192903,0.188698,10.584071,0.471065,1.76349,0.006369,0,0,1,0,0,0,2
2993,27369,10.217166,63.5,4.166665,2,2,1,0.986734,0.613011,0.266112,0.120921,8,3,0,3,1,1,1,35.5,6.5,0,6.5,2.5,2,2,12,2,0,2,0,2,0,23.5,4.5,0,4.5,2.5,0,2,0.375,0,0.428571,0.333333,0.5,0.5,0.183099,0,0.220339,0.125,0.333333,0.571429,1,7,3,2,2,6,29.5,20,6,3.5,true,0.149883,0.028909,0.737864,0.180408,-0.992017,0.006333,0.19326,0.189069,10.561403,0.471807,1.762993,0.006333,0,0,1,0,0,0,2
3043,27826,10.233727,32,3.496508,2,2,1,0.986995,0.613835,0.264585,0.121623,10,6,0,6,0,4,2,67,35.5,0,35.5,0,31.5,4,4,4,0,4,0,2,2,63,31.5,0,31.5,0,29.5,2,0.6,0,0.6,0,0.571429,0.666667,0.529851,0,0.529851,0,0.516393,0.666667,0,10,0,7,3,0,67,0,61,6,true,0.149721,0.029091,0.745879,0.181329,-0.980886,0.006247,0.193042,0.18892,10.525862,0.471078,1.760883,0.006247,0,0,0,0,0,1,5
3051,27993,10.23971,25.5,3.277145,2,2,1,0.987246,0.61328,0.264811,0.121953,9,5,0,5,1,3,1,73.5,28.5,0,28.5,1,25.5,2,5,5,0,5,1,2,2,68.5,23.5,0,23.5,0,23.5,0,0.555556,0,0.555556,0.5,0.6,0.5,0.387755,0,0.387755,0.222222,0.520408,0.1,0,9,2,5,2,0,73.5,4.5,49,20,false,0.149984,0.029342,0.751026,0.182564,-0.975321,0.00623,0.193191,0.188753,10.389831,0.47119,1.751607,0.00623,0,0,0,0,1,0,4
3113,28271.5,10.24961,57.5,4.069027,2,2,1,0.987308,0.616347,0.263481,0.120215,4,0,0,0,0,0,0,41.5,0,0,0,0,0,0,41.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,33.5,8,2,4,2,false,0.148604,0.029079,0.744595,0.180247,-0.984389,0.006146,0.192557,0.188207,10.533898,0.470485,1.757988,0.006146,0,0,1,0,0,0,2
3137,28512.5,10.258098,62.5,4.15104,2,2,1,0.987547,0.61391,0.265027,0.121106,10,4,0,4,0,3,1,36.5,14.5,0,14.5,0,9.5,5,10,2,0,2,0,2,0,26.5,12.5,0,12.5,0,7.5,5,0.4,0,0.444444,0,0.5,0.5,0.39726,0,0.408451,0,0.404255,0.5,1,9,1,6,2,1,35.5,2,23.5,10,true,0.149379,0.029494,0.746011,0.181584,-0.983392,0.00608,0.193633,0.189316,10.588235,0.471752,1.757684,0.00608,0,0,0,0,1,0,4
3147,28732,10.265767,2,1.098612,2,2,1,0.987721,0.611937,0.265129,0.122977,16,8,0,8,2,3,3,97,42,0,42,13.5,21.5,7,10.5,4,0,4,0,2,2,86.5,38,0,38,13.5,19.5,5,0.5,0,0.5,0.4,0.5,0.6,0.43299,0,0.43299,0.397059,0.421569,0.583333,0,16,5,6,5,0,97,34,51,12,true,0.149857,0.029718,0.755291,0.183853,-0.97344,0.006048,0.193335,0.189032,10.575,0.472297,1.743609,0.006048,0,0,0,0,0,1,5
3232,29639.5,10.296864,39.5,3.701302,2,2,1,0.988161,0.60809,0.267159,0.124791,5,2,0,2,0,1,1,59.5,29,0,29,0,27,2,30.5,0,0,0,0,0,0,29,29,0,29,0,27,2,0.4,0,0.4,0,0.5,0.5,0.487395,0,0.487395,0,0.5,0.571429,0,5,1,2,2,0,59.5,2,54,3.5,true,0.151483,0.029864,0.757962,0.185933,-0.961027,0.005816,0.194747,0.190247,10.596774,0.473547,1.729395,0.005816,0,0,0,0,0,1,5
3248,29714,10.299374,78,4.369448,2,2,1,0.988214,0.608256,0.267589,0.124196,4,0,0,0,0,0,0,21,0,0,0,0,0,0,11,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,10,11,1,9,1,false,0.151353,0.029717,0.75443,0.185366,-0.964015,0.005787,0.194711,0.190234,10.645162,0.473661,1.730714,0.005787,0,0,0,0,1,0,4
3276,29878.5,10.304894,76.5,4.350278,2,2,1,0.98837,0.608319,0.267603,0.124119,6,2,0,2,0,1,1,22.5,4,0,4,0,2,2,5.5,0,0,0,0,0,0,17,4,0,4,0,2,2,0.333333,0,0.4,0,0.5,0.5,0.177778,0,0.421053,0,0.5,0.666667,1,5,1,2,2,13,9.5,2.5,4,3,true,0.151585,0.029463,0.755332,0.185562,-0.963744,0.005714,0.195183,0.190744,10.571428,0.473718,1.733247,0.005714,0,0,0,0,0,1,5
3295,30013,10.309386,61,4.127134,2,2,1,0.988522,0.607329,0.268,0.124711,11,5,0,5,3,2,0,38,12,0,12,6,6,0,6,3,0,3,1,2,0,32,9,0,9,5,4,0,0.454545,0,0.454545,0.5,0.5,0,0.315789,0,0.315789,0.428571,0.285714,0,0,11,6,4,1,0,38,14,21,3,false,0.151622,0.029597,0.758406,0.186529,-0.962695,0.005686,0.194665,0.190252,10.634921,0.47353,1.731471,0.005686,0,0,0,0,1,0,4
3328,30391.5,10.321918,31,3.465736,2,2,1,0.988621,0.607256,0.267322,0.125462,10,4,0,4,1,1,2,68,24.5,0,24.5,8,2.5,14,16.5,0,0,0,0,0,0,51.5,24.5,0,24.5,8,2.5,14,0.4,0,0.444444,0.333333,0.5,0.5,0.360294,0,0.398374,0.280702,0.5,0.5,1,9,3,2,4,6.5,61.5,28.5,5,28,true,0.152221,0.029904,0.76267,0.187157,-0.958641,0.00563,0.194838,0.190468,10.578125,0.473458,1.735693,0.00563,0,0,0,0,1,0,4
3355,30554,10.32725,85,4.454347,2,2,1,0.988861,0.607396,0.267844,0.124799,5,3,0,3,1,1,1,14,5,0,5,1,2,2,11,5,0,5,1,2,2,3,0,0,0,0,0,0,0.6,0,0.75,0.5,1,1,0.357143,0,0.625,0.25,1,1,1,4,2,1,1,6,8,4,2,2,true,0.153081,0.029961,0.762546,0.187332,-0.957421,0.005547,0.195058,0.190723,10.492308,0.473147,1.739303,0.005547,0,1,0,0,0,0,1
3357,30627.5,10.329654,67,4.219508,2,2,1,0.989,0.606526,0.268303,0.125211,9,5,0,5,1,2,2,32,16,0,16,1,8,7,9,5,0,5,1,2,2,23,11,0,11,0,6,5,0.555556,0,0.625,0.5,0.666667,0.666667,0.5,0,0.571429,0.5,0.571429,0.583333,1,8,2,3,3,4,28,2,14,12,true,0.153288,0.029943,0.765854,0.188343,-0.953533,0.005534,0.195537,0.191205,10.371212,0.473736,1.734201,0.005534,0,0,0,0,0,1,5
3361,30759,10.333938,36.5,3.624341,2,2,1,0.989136,0.605461,0.268999,0.125579,10,5,0,5,1,2,2,62.5,24.5,0,24.5,1,6.5,17,8.5,5,0,5,1,2,2,54,19.5,0,19.5,0,4.5,15,0.5,0,0.555556,0.5,0.5,0.666667,0.392,0,0.415254,0.090909,0.40625,0.53125,1,9,2,4,3,3.5,59,11,16,32,true,0.153403,0.029908,0.768204,0.189291,-0.949683,0.005521,0.195602,0.191275,10.330827,0.474156,1.727129,0.005521,0,0,0,0,0,1,5
3381,30954.5,10.340274,39.5,3.701302,2,2,1,0.989224,0.605949,0.268637,0.125453,7,3,0,3,1,0,2,59.5,6,0,6,1,0,5,52.5,3,0,3,1,0,2,7,3,0,3,0,0,3,0.428571,0,0.5,0.5,0,0.666667,0.10084,0,0.5,0.5,0,0.625,1,6,2,1,3,47.5,12,2,2,8,true,0.153087,0.030027,0.769324,0.189299,-0.955252,0.005507,0.196219,0.191917,10.320895,0.474645,1.730238,0.005507,0,0,0,0,0,1,5
3387,31065,10.343837,48.5,3.901973,2,2,1,0.989312,0.60522,0.269001,0.125818,8,4,0,4,2,1,1,50.5,19.5,0,19.5,3.5,2,14,25.5,3,0,3,1,2,0,25,16.5,0,16.5,2.5,0,14,0.5,0,0.571429,0.666667,0.5,0.5,0.386139,0,0.464286,0.583333,0.25,0.5,1,7,3,2,2,8.5,42,6,8,28,true,0.153111,0.029973,0.77136,0.189991,-0.952344,0.005494,0.196166,0.191873,10.198529,0.474552,1.724737,0.005494,0,0,1,0,0,0,2
3400,31133.5,10.34604,87.5,4.483003,2,2,1,0.989312,0.605134,0.268927,0.125977,5,1,0,1,0,0,1,11.5,2,0,2,0,0,2,4,0,0,0,0,0,0,7.5,2,0,2,0,0,2,0.2,0,0.25,0,0,0.5,0.173913,0,0.333333,0,0,0.666667,1,4,1,1,2,5.5,6,2,1,3,true,0.153114,0.030153,0.770983,0.189907,-0.952681,0.005481,0.196298,0.192021,10.167883,0.474657,1.725403,0.005481,0,1,0,0,0,0,1
3445,31668,10.363062,68,4.234107,2,2,1,0.989482,0.605767,0.269706,0.124565,5,2,0,2,1,0,1,31,3,0,3,1,0,2,4,3,0,3,1,0,2,27,0,0,0,0,0,0,0.4,0,0.4,0.5,0,0.5,0.096774,0,0.096774,0.2,0,0.08,0,5,2,1,2,0,31,5,1,25,false,0.153436,0.029759,0.764151,0.188744,-0.969556,0.005365,0.196637,0.192125,10.23913,0.475644,1.742312,0.005365,0,0,0,0,0,1,5
