@relation PostCheckBet

@attribute roundCompletion numeric
@attribute playersActed numeric
@attribute playersToAct numeric
@attribute round {flop,turn,river}
@attribute gameCount numeric
@attribute somebodyActedThisRound {false,true}
@attribute nbActionsThisRound numeric
@attribute potSize numeric
@attribute stackSize numeric
@attribute nbSeatedPlayers numeric
@attribute nbActivePlayers numeric
@attribute activePlayerRatio numeric
@attribute betFrequency numeric
@attribute betFrequencyRound numeric
@attribute nbAllPlayerRaises numeric
@attribute nbPlayerRaises numeric
@attribute gameRaisePercentage numeric
@attribute gameRaiseAmount numeric
@attribute gameRaiseAmountRatio numeric
@attribute lastActionWasRaise {false,true}
@attribute VPIP numeric
@attribute PFR numeric
@attribute AF numeric
@attribute AFq numeric
@attribute AFAmount numeric
@attribute WtSD numeric
@attribute opponentVPIP numeric
@attribute opponentPFR numeric
@attribute opponentAF numeric
@attribute opponentAFq numeric
@attribute opponentLogAFAmount numeric
@attribute opponentWtSD numeric
@attribute betProb numeric
@attribute action {check,bet}

@data
0,0,2,flop,965,false,0,9097,97,2,2,1,0.957419,0.93641,1,0,0,0,0,false,0.147781,0.027492,0.773333,0.176052,-1.000864,0.020357,0.200413,0.195707,9.139535,0.47127,1.90033,0.020357,1,bet
0,0,2,flop,973,false,0,9266,95,2,2,1,0.958095,0.938,1,0,0,0,0,false,0.148618,0.027267,0.761905,0.175932,-1.015755,0.02,0.200819,0.196151,9.302325,0.474056,1.895379,0.02,1,bet
0,0,2,river,973,false,0,9282,87,2,2,1,0.95875,0.763636,4,1,0.25,0.693147,0.083333,false,0.148618,0.027267,0.759657,0.176433,-1.018016,0.02,0.200819,0.196151,9.348837,0.475334,1.895454,0.02,1,bet
0,0,2,flop,985,false,0,9382,99,2,2,1,0.959385,0.939512,0,0,0,0,0,false,0.147826,0.026936,0.761702,0.176495,-1.012527,0.019826,0.200404,0.195794,9.44186,0.475572,1.891577,0.019826,1,bet
0,0,2,flop,991,false,0,9671.5,97,2,2,1,0.96,0.940952,1,0,0,0,0,false,0.14995,0.026774,0.786611,0.183058,-1.022791,0.019322,0.202211,0.197628,8.87234,0.479009,1.869911,0.019322,1,bet
0,0,2,flop,1015,false,0,9767.5,99,2,2,1,0.960597,0.942326,0,0,0,0,0,false,0.148381,0.026143,0.784232,0.180547,-1.023899,0.019,0.201374,0.196899,9,0.47819,1.876494,0.019,1,bet
0,0,2,turn,1027,false,0,9908.5,43.5,2,2,1,0.961176,0.872,7,3,0.428571,3.091043,0.378378,false,0.148594,0.025839,0.790984,0.1822,-1.011356,0.018689,0.2,0.195577,9.12766,0.47849,1.856814,0.018689,1,bet
0,0,2,river,1027,false,0,9916.5,39.5,2,2,1,0.961739,0.783333,9,4,0.444444,3.178054,0.386555,false,0.148594,0.025839,0.791837,0.182834,-1.009644,0.018689,0.2,0.195577,9.148936,0.479086,1.854589,0.018689,1,bet
0,0,2,flop,1053,false,0,10157.5,97,2,2,1,0.962286,0.943636,1,0,0,0,0,false,0.147777,0.026149,0.788,0.181128,-1.008444,0.018387,0.202649,0.198335,9.404255,0.482327,1.87859,0.018387,1,bet
0,0,2,flop,1073,false,0,10254,99,2,2,1,0.962817,0.944889,0,0,0,0,0,false,0.145961,0.025664,0.788845,0.179655,-1.007355,0.01824,0.201671,0.197437,9.468085,0.479779,1.889194,0.01824,1,bet
0,0,2,turn,1085,false,0,10311.5,99,2,2,1,0.963333,0.878095,0,0,0,0,0,false,0.145271,0.025381,0.789683,0.179238,-1.006268,0.018095,0.200367,0.19618,9.489362,0.477193,1.895885,0.018095,1,bet
0,0,2,flop,1087,false,0,10321,99,2,2,1,0.963836,0.946087,0,0,0,0,0,false,0.145921,0.025335,0.790514,0.179677,-1.003855,0.017953,0.200917,0.196737,9.510638,0.477243,1.895919,0.017953,1,bet
0,0,2,flop,1101,false,0,10347.5,99,2,2,1,0.964324,0.947234,0,0,0,0,0,false,0.144977,0.025014,0.791339,0.178928,-1.002772,0.017812,0.200181,0.196054,9.553191,0.475271,1.895206,0.017812,1,bet
0,0,2,flop,1105,false,0,10355,99,2,2,1,0.9648,0.948333,0,0,0,0,0,false,0.145356,0.024923,0.792157,0.179362,-1.001691,0.017674,0.199459,0.195347,9.553191,0.47373,1.895206,0.017674,1,bet
0,0,2,flop,1111,false,0,10375,97,2,2,1,0.965263,0.949388,1,0,0,0,0,false,0.145471,0.024789,0.789883,0.179291,-1.001583,0.017538,0.200179,0.19609,9.595745,0.473333,1.895921,0.017538,1,bet
0,0,2,flop,1123,false,0,10436,95.5,2,2,1,0.965714,0.9504,1,0,0,0,0,false,0.144809,0.024525,0.787645,0.178558,-1.002202,0.017405,0.20071,0.196664,9.659575,0.472495,1.901799,0.017405,1,bet
0,0,2,river,1123,false,0,10484,71.5,2,2,1,0.966154,0.8,6,2,0.333333,1.386294,0.109091,false,0.144809,0.024525,0.789272,0.179742,-1.00837,0.017405,0.20071,0.196664,9.723404,0.474176,1.901973,0.017405,1,bet
0,0,2,flop,1125,false,0,10512.5,99,2,2,1,0.966582,0.951373,0,0,0,0,0,false,0.145438,0.024482,0.790875,0.180917,-1.006541,0.017273,0.200354,0.196315,9.765958,0.474788,1.897728,0.017273,1,bet
0,0,2,flop,1143,false,0,10703,99,2,2,1,0.967,0.952308,0,0,0,0,0,false,0.1449,0.024098,0.818868,0.185766,-0.975145,0.017015,0.198954,0.194978,9.38,0.474819,1.856869,0.017015,1,bet
0,0,2,flop,1151,false,0,10814.5,93,2,2,1,0.967407,0.953208,1,0,0,0,0,false,0.145628,0.023931,0.817164,0.186059,-0.975167,0.016765,0.200173,0.196225,9.46,0.475026,1.872177,0.016765,1,bet
0,0,2,river,1151,false,0,10832.5,84,2,2,1,0.967805,0.814286,6,2,0.333333,1.386294,0.2,false,0.145628,0.023931,0.818519,0.187177,-0.974257,0.016765,0.200173,0.196225,9.52,0.476639,1.869653,0.016765,1,bet
0,0,2,turn,1155,false,0,10902,74,2,2,1,0.968193,0.883636,4,1,0.25,1.94591,0.24,false,0.145988,0.023848,0.813869,0.187788,-0.97555,0.016642,0.200345,0.196411,9.6,0.4778,1.864378,0.016642,1,bet
0,0,2,flop,1175,false,0,11069.5,94,2,2,1,0.968571,0.954074,1,0,0,0,0,false,0.146904,0.024292,0.806452,0.186423,-0.979688,0.016286,0.200339,0.196472,9.76,0.478156,1.880505,0.016286,1,bet
0,0,2,turn,1223,false,0,11497.5,81.5,2,2,1,0.968941,0.888696,3,1,0.333333,0.693147,0.057143,false,0.146862,0.026601,0.799308,0.184422,-1.020521,0.015833,0.203097,0.199381,10.16,0.479923,1.904727,0.015833,1,bet
0,0,2,river,1223,false,0,11647.5,6.5,2,2,1,0.969302,0.826667,6,3,0.5,3.701302,0.427027,true,0.146862,0.026601,0.806228,0.185786,-0.990973,0.015833,0.203097,0.199381,9.980392,0.479961,1.866713,0.015833,1,bet
0,0,2,flop,1273,false,0,12201,97.5,2,2,1,0.969655,0.954909,1,0,0,0,0,false,0.149726,0.029475,0.806557,0.18801,-0.974529,0.015302,0.206108,0.202537,9.962963,0.48367,1.832077,0.015302,1,bet
0,0,2,turn,1273,false,0,12203,96.5,2,2,1,0.97,0.893333,2,1,0.5,0.693147,0.4,true,0.149726,0.029475,0.809836,0.188658,-0.973461,0.015302,0.206108,0.202537,9.781818,0.483226,1.831027,0.015302,1,bet
0,0,2,flop,1285,false,0,12391.5,97,2,2,1,0.970337,0.955714,1,0,0,0,0,false,0.149884,0.029977,0.811075,0.188449,-0.971472,0.0152,0.207292,0.203755,9.872727,0.483818,1.853469,0.0152,1,bet
0,0,2,river,1285,false,0,12560.5,12.5,2,2,1,0.970667,0.8375,11,5,0.454545,3.650658,0.433526,true,0.149884,0.029977,0.824675,0.191496,-0.951093,0.0152,0.207292,0.203755,9.785714,0.485714,1.822699,0.0152,1,bet
0,0,2,flop,1295,false,0,12604,98,2,2,1,0.970989,0.956491,1,0,0,0,0,false,0.150269,0.029746,0.815287,0.191115,-0.949968,0.015,0.208006,0.204496,9.736842,0.486762,1.820213,0.015,1,bet
0,0,2,turn,1295,false,0,12622,89,2,2,1,0.971304,0.8976,3,1,0.333333,0.693147,0.1,false,0.150269,0.029746,0.815873,0.191595,-0.952098,0.015,0.208006,0.204496,9.754386,0.487221,1.820509,0.015,1,bet
0,0,2,flop,1299,false,0,12939,95.5,2,2,1,0.971613,0.957241,1,0,0,0,0,false,0.151343,0.029655,0.808777,0.191183,-0.99408,0.014805,0.20967,0.20617,9.842105,0.489502,1.848054,0.014805,1,bet
0,0,2,flop,1321,false,0,13400,94,2,2,1,0.971915,0.957966,1,0,0,0,0,false,0.152604,0.030672,0.806154,0.190881,-1.019904,0.014522,0.211472,0.20803,10.035088,0.491419,1.840298,0.014522,1,bet
0,0,2,flop,1335,false,0,13569.5,97,2,2,1,0.972211,0.958667,1,0,0,0,0,false,0.153996,0.031098,0.80303,0.190984,-1.02518,0.01425,0.212248,0.208842,9.982759,0.491098,1.854035,0.01425,1,bet
0,0,2,flop,1349,false,0,13606,99,2,2,1,0.9725,0.959344,0,0,0,0,0,false,0.153141,0.030776,0.803625,0.190448,-1.024379,0.014161,0.210052,0.206681,10,0.488584,1.855026,0.014161,1,bet
0,0,2,flop,1361,false,0,13645.5,99,2,2,1,0.972784,0.96,0,0,0,0,0,false,0.153993,0.030505,0.797015,0.189637,-1.024629,0.013902,0.20967,0.20633,10.068966,0.48783,1.857015,0.013902,1,bet
0,0,2,flop,1399,false,0,13840.5,99,2,2,1,0.973061,0.960635,0,0,0,0,0,false,0.152673,0.031105,0.801187,0.188235,-1.025028,0.013653,0.207555,0.203592,10,0.483069,1.872829,0.013653,1,bet
0,0,2,flop,1403,false,0,13849.5,99,2,2,1,0.973333,0.96125,0,0,0,0,0,false,0.15295,0.031016,0.801775,0.188414,-1.02423,0.013571,0.207676,0.203724,10.016949,0.482696,1.872499,0.013571,1,bet
0,0,2,turn,1457,false,0,14294,99,2,2,1,0.9736,0.901538,0,0,0,0,0,false,0.150719,0.02987,0.781609,0.183298,-1.051445,0.013103,0.205476,0.200986,10.116667,0.480806,1.908433,0.013103,1,bet
0,0,2,flop,1493,false,0,14606.5,97,2,2,1,0.973861,0.961846,2,1,0.5,0.693147,0.5,false,0.149766,0.031156,0.782486,0.183081,-1.05798,0.012881,0.204542,0.20016,10.114754,0.478453,1.897583,0.012881,1,bet
0,0,2,turn,1493,false,0,14608.5,96,2,2,1,0.974118,0.905185,3,2,0.666667,1.098612,0.666667,true,0.149766,0.031156,0.785311,0.183643,-1.057037,0.012881,0.204542,0.20016,9.951612,0.478076,1.896657,0.012881,1,bet
0,0,2,flop,1515,false,0,14972,94,2,2,1,0.974369,0.962424,1,0,0,0,0,false,0.149572,0.031363,0.793296,0.184844,-1.031807,0.012667,0.204872,0.199895,9.968254,0.479193,1.874758,0.012667,1,bet
0,0,2,turn,1515,false,0,15002,79,2,2,1,0.974615,0.908571,7,3,0.428571,1.94591,0.3,false,0.149572,0.031363,0.799443,0.18637,-1.029299,0.012667,0.204872,0.199895,10.015873,0.480403,1.870685,0.012667,1,bet
0,0,2,river,1515,false,0,15076,42,2,2,1,0.974857,0.847059,14,7,0.5,3.277145,0.447368,true,0.149572,0.031363,0.810585,0.18856,-1.017553,0.012667,0.204872,0.199895,9.90625,0.481236,1.856041,0.012667,1,bet
