@relation PreFoldCallRaise

@attribute roundCompletion numeric
@attribute playersActed numeric
@attribute playersToAct numeric
@attribute gameCount numeric
@attribute somebodyActedThisRound {false,true}
@attribute nbActionsThisRound numeric
@attribute potSize numeric
@attribute stackSize numeric
@attribute deficit numeric
@attribute potOdds numeric
@attribute maxbet numeric
@attribute nbSeatedPlayers numeric
@attribute nbActivePlayers numeric
@attribute activePlayerRatio numeric
@attribute foldFrequency numeric
@attribute callFrequency numeric
@attribute raiseFrequency numeric
@attribute foldFrequencyRound numeric
@attribute callFrequencyRound numeric
@attribute raiseFrequencyRound numeric
@attribute isComitted {false,true}
@attribute nbAllPlayerRaises numeric
@attribute nbPlayerRaises numeric
@attribute gameRaisePercentage numeric
@attribute gameRaiseAmount numeric
@attribute gameRaiseAmountRatio numeric
@attribute lastActionWasRaise {false,true}
@attribute VPIP numeric
@attribute PFR numeric
@attribute AF numeric
@attribute AFq numeric
@attribute AFAmount numeric
@attribute WtSD numeric
@attribute opponentVPIP numeric
@attribute opponentPFR numeric
@attribute opponentAF numeric
@attribute opponentAFq numeric
@attribute opponentLogAFAmount numeric
@attribute opponentWtSD numeric
@attribute foldProb numeric
@attribute callProb numeric
@attribute raiseProb numeric
@attribute action {fold,call,raise}

@data
0,0,1,58,true,1,582.5,99,3.020425,0.033997,3.068053,2,2,1,0.566207,0.252414,0.183448,0.710476,0.251429,0.038095,true,1,0,0,0,0,false,0.132258,0.026452,1.368421,0.24127,-0.569703,0.228,0.180645,0.171613,4.75,0.468966,1.042198,0.228,1,0,0,fold
0,0,2,59,false,0,584,99.5,-0.693147,0.000855,0,2,2,1,0.573559,0.248136,0.180339,0.717209,0.245581,0.037209,true,0,0,0,0,0,false,0.130159,0.026032,1.368421,0.2375,-0.569703,0.228,0.177778,0.168889,4.75,0.468966,1.042198,0.228,1,0,0,fold
0,0,1,60,true,1,605.5,99,2.970414,0.0312,3.020425,2,2,1,0.580667,0.244,0.177333,0.723636,0.24,0.036364,true,1,0,0,0,0,false,0.128125,0.025625,1.368421,0.233846,-0.569703,0.228,0.190625,0.181875,4.875,0.477966,1.11936,0.228,0,1,0,call
0,0,2,61,false,0,642.5,99.5,-0.693147,0.000778,0,2,2,1,0.544375,0.275625,0.181875,0.707556,0.256889,0.035556,true,0,0,0,0,0,false,0.141538,0.025231,1.227273,0.234783,-0.714921,0.207273,0.187692,0.179077,4.666667,0.495238,1.118856,0.207273,1,0,0,fold
0,0,1,62,true,1,648.5,99,1.386294,0.00613,1.609438,2,2,1,0.551385,0.271385,0.179077,0.713913,0.251304,0.034783,true,1,0,0,0,0,false,0.139394,0.024848,1.227273,0.231429,-0.714921,0.207273,0.2,0.191515,4.777778,0.503125,1.128645,0.207273,1,0,0,fold
0,0,2,63,false,0,650,99.5,-0.693147,0.000769,0,2,2,1,0.558182,0.267273,0.176364,0.72,0.245957,0.034043,true,0,0,0,0,0,false,0.137313,0.024478,1.227273,0.228169,-0.714921,0.207273,0.197015,0.188657,4.777778,0.503125,1.128645,0.207273,0,0,1,raise
0,0,1,64,true,1,656.5,99,1.098612,0.004549,1.386294,2,2,1,0.549851,0.263284,0.188657,0.705,0.240833,0.054167,true,1,0,0,0,0,false,0.15,0.038824,1.272727,0.238889,-0.705493,0.207273,0.208824,0.200588,4.888889,0.50303,1.13433,0.207273,1,0,0,fold
0,0,2,65,false,0,658,99.5,-0.693147,0.000759,0,2,2,1,0.556471,0.259412,0.185882,0.71102,0.235918,0.053061,true,0,0,0,0,0,false,0.147826,0.038261,1.272727,0.235616,-0.705493,0.207273,0.205797,0.197681,4.888889,0.50303,1.13433,0.207273,1,0,0,fold
0,0,2,67,false,0,661,99.5,-0.693147,0.000756,0,2,2,1,0.562899,0.255652,0.183188,0.7168,0.2312,0.052,true,0,0,0,0,0,false,0.143662,0.037183,1.272727,0.232432,-0.705493,0.207273,0.2,0.192113,4.888889,0.495522,1.13433,0.207273,1,0,0,fold
0,0,2,69,false,0,664,99.5,-0.693147,0.000752,0,2,2,1,0.569143,0.252,0.180571,0.722353,0.226667,0.05098,true,0,0,0,0,0,false,0.139726,0.036164,1.272727,0.229333,-0.705493,0.207273,0.194521,0.186849,4.888889,0.488235,1.13433,0.207273,1,0,0,fold
0,0,2,71,false,0,667,99.5,-0.693147,0.000749,0,2,2,1,0.575211,0.248451,0.178028,0.727692,0.222308,0.05,true,0,0,0,0,0,false,0.136,0.0352,1.272727,0.226316,-0.705493,0.207273,0.189333,0.181867,4.888889,0.481159,1.13433,0.207273,1,0,0,fold
