@relation Showdown

@attribute gameCount numeric
@attribute potSize numeric
@attribute logPotSize numeric
@attribute stackSize numeric
@attribute log1pStackSize numeric
@attribute nbSeatedPlayers numeric
@attribute nbActivePlayers numeric
@attribute activePlayerRatio numeric
@attribute betFrequency numeric
@attribute foldFrequency numeric
@attribute callFrequency numeric
@attribute raiseFrequency numeric
@attribute nbAllPlayerBetRaise numeric
@attribute nbPlayerBetRaise numeric
@attribute nbPlayerPreFlopBetRaise numeric
@attribute nbPlayerPostFlopBetRaise numeric
@attribute nbPlayerFlopBetRaise numeric
@attribute nbPlayerTurnBetRaise numeric
@attribute nbPlayerRiverBetRaise numeric
@attribute allPlayerBetRaiseAmount numeric
@attribute playerBetRaiseAmount numeric
@attribute playerPreFlopBetRaiseAmount numeric
@attribute playerPostFlopBetRaiseAmount numeric
@attribute playerFlopBetRaiseAmount numeric
@attribute playerTurnBetRaiseAmount numeric
@attribute playerRiverBetRaiseAmount numeric
@attribute allPlayerBetsAmount numeric
@attribute playerBetsAmount numeric
@attribute playerPreFlopBetsAmount numeric
@attribute playerPostFlopBetsAmount numeric
@attribute playerFlopBetsAmount numeric
@attribute playerTuretsAmount numeric
@attribute playerRiverBetsAmount numeric
@attribute allPlayerRaisesAmount numeric
@attribute playerRaisesAmount numeric
@attribute playerPreFlopRaisesAmount numeric
@attribute playerPostFlopRaisesAmount numeric
@attribute playerFlopRaisesAmount numeric
@attribute playerTurnRaisesAmount numeric
@attribute playerRiverRaisesAmount numeric
@attribute relNbPlayerBetRaise numeric
@attribute relNbPlayerPreFlopBetRaise numeric
@attribute relNbPlayerPostFlopBetRaise numeric
@attribute relNbPlayerFlopBetRaise numeric
@attribute relNbPlayerTurnBetRaise numeric
@attribute relNbPlayerRiverBetRaise numeric
@attribute relPlayerBetRaiseAmount numeric
@attribute relPlayerPreFlopBetRaiseAmount numeric
@attribute relPlayerPostFlopBetRaiseAmount numeric
@attribute relPlayerFlopBetRaiseAmount numeric
@attribute relPlayerTurnBetRaiseAmount numeric
@attribute relPlayerRiverBetRaiseAmount numeric
@attribute nbPlayerPreFlopBetRaiseTable numeric
@attribute nbPlayerPostFlopBetRaiseTable numeric
@attribute nbPlayerFlopBetRaiseTable numeric
@attribute nbPlayerTurnBetRaiseTable numeric
@attribute nbPlayerRiverBetRaiseTable numeric
@attribute playerPreFlopBetRaiseAmountTable numeric
@attribute playerPostFlopBetRaiseAmountTable numeric
@attribute playerFlopBetRaiseAmountTable numeric
@attribute playerTurnBetRaiseAmountTable numeric
@attribute playerRiverBetRaiseAmountTable numeric
@attribute lastActionWasBetRaise {false,true}
@attribute VPIP numeric
@attribute PFR numeric
@attribute AF numeric
@attribute AFq numeric
@attribute logAFAmount numeric
@attribute WtSD numeric
@attribute opponentVPIP numeric
@attribute opponentPFR numeric
@attribute opponentAF numeric
@attribute opponentAFq numeric
@attribute opponentLogAFAmount numeric
@attribute opponentWtSD numeric
@attribute part0Prob numeric
@attribute part1Prob numeric
@attribute part2Prob numeric
@attribute part3Prob numeric
@attribute part4Prob numeric
@attribute part5Prob numeric
@attribute avgPartition {0,1,2,3,4,5}

@data
400,3916,8.272826,65,4.189655,2,2,1,0.905714,0.624236,0.256407,0.119678,5,1,0,1,1,0,0,34,14,0,14,14,0,0,17.5,0,0,0,0,0,0,16.5,14,0,14,14,0,0,0.2,0,0.25,0.5,0,0,0.411765,0,0.444444,0.5,0,0,1,4,2,1,1,2.5,31.5,28,2,1.5,false,0.156436,0.036238,0.8,0.173869,-1.486564,0.0456,0.205941,0.199604,8.619047,0.494767,2.339041,0.0456,0,0,0,0.375,0.625,0,4
461,4168,8.335192,89.5,4.50535,2,2,1,0.9175,0.635333,0.249143,0.11581,5,2,0,2,0,0,2,9.5,4,0,4,0,0,4,5.5,2,0,2,0,0,2,4,2,0,2,0,0,2,0.4,0,0.4,0,0,0.666667,0.421053,0,0.421053,0,0,0.666667,0,5,1,1,3,0,9.5,1.5,2,6,true,0.146667,0.035785,0.807339,0.171938,-1.49061,0.043019,0.19828,0.192774,8.954545,0.482383,2.312283,0.043019,0,0,0,0,0,1,5
537,4860.5,8.488896,29.5,3.417727,2,2,1,0.932308,0.640165,0.249256,0.110826,10,5,0,5,2,1,2,69.5,13.5,0,13.5,5,2,6.5,10,5,0,5,1,2,2,59.5,8.5,0,8.5,4,0,4.5,0.5,0,0.555556,0.5,0.5,0.666667,0.194245,0,0.209302,0.10101,0.5,0.590909,1,9,4,2,3,5,64.5,49.5,4,11,true,0.146396,0.034455,0.8,0.171538,-1.566859,0.036774,0.196303,0.191571,9.695652,0.477928,2.360301,0.036774,0,0,0,0,0,1,5
581,5147.5,8.546267,42.5,3.772761,2,2,1,0.937143,0.636929,0.256507,0.106795,4,0,0,0,0,0,0,56.5,0,0,0,0,0,0,56.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,12.5,44,38,4.5,1.5,false,0.143932,0.033573,0.76087,0.168214,-1.600873,0.034545,0.195214,0.190838,10.347826,0.474321,2.372224,0.034545,0,0,0,1,0,0,3
622,5628,8.635509,31,3.465736,2,2,1,0.937143,0.634947,0.255587,0.10968,12,4,0,4,2,1,1,68,16,0,16,11,2,3,6.5,0,0,0,0,0,0,61.5,16,0,16,11,2,3,0.333333,0,0.363636,0.4,0.333333,0.333333,0.235294,0,0.290909,0.282051,0.307692,0.315789,1,11,5,3,3,13,55,39,6.5,9.5,false,0.142492,0.031374,0.75,0.166722,-1.632092,0.032113,0.19361,0.189521,11.26087,0.482879,2.348416,0.032113,0,0,0,0,0,1,5
661,6011,8.701346,79.5,4.388257,2,2,1,0.94383,0.627446,0.261503,0.111252,5,2,0,2,1,1,0,19.5,3,0,3,1,2,0,17.5,1,0,1,1,0,0,2,2,0,2,0,2,0,0.4,0,0.5,1,0.5,0,0.153846,0,0.5,1,0.5,0,1,4,1,2,1,13.5,6,1,4,1,false,0.144662,0.031038,0.751553,0.171384,-1.633739,0.02961,0.194286,0.190436,10.615385,0.480435,2.332738,0.02961,0,0,0,0,0,1,5
700,6167,8.726968,84,4.442651,2,2,1,0.946122,0.631492,0.259746,0.108952,6,2,0,2,0,1,1,15,6,0,6,0,3,3,7,0,0,0,0,0,0,8,6,0,6,0,3,3,0.333333,0,0.4,0,0.5,0.5,0.4,0,0.461538,0,0.5,0.5,1,5,1,2,2,2,13,1,6,6,true,0.14233,0.029318,0.744048,0.168935,-1.614262,0.028148,0.193466,0.18983,10.285714,0.476289,2.322841,0.028148,0,0,0,0,0.857143,0.142857,4
732,6516.5,8.782093,59,4.094345,2,2,1,0.950189,0.627805,0.264695,0.107683,6,1,0,1,0,1,0,40,8,0,8,0,8,0,10.5,0,0,0,0,0,0,29.5,8,0,8,0,8,0,0.166667,0,0.2,0,0.333333,0,0.2,0,0.296296,0,0.326531,0,1,5,1,3,1,13,27,1,24.5,1.5,false,0.144293,0.029402,0.735955,0.170255,-1.658464,0.026207,0.191848,0.187011,10.275862,0.471593,2.3308,0.026207,0,0,0,1,0,0,3
779,6830.5,8.829153,61,4.127134,2,2,1,0.953684,0.634441,0.258797,0.106934,10,6,1,5,1,2,2,38,11.5,1,10.5,1,5,4.5,5,5,0,5,1,2,2,33,6.5,1,5.5,0,3,2.5,0.6,0.5,0.625,0.5,0.666667,0.666667,0.302632,0.0625,0.477273,0.142857,0.625,0.642857,2,8,2,3,3,16,22,7,8,7,true,0.142018,0.028914,0.751351,0.170479,-1.633438,0.024516,0.194381,0.18728,9.575758,0.472446,2.326472,0.024516,0,0,0,0,1,0,4
790,7056.5,8.861705,0,0,2,2,1,0.953684,0.633061,0.257602,0.109506,8,3,0,3,2,1,0,99,21.5,0,21.5,19.5,2,0,41.5,0,0,0,0,0,0,57.5,21.5,0,21.5,19.5,2,0,0.375,0,0.428571,0.5,0.5,0,0.217172,0,0.265432,0.5,0.666667,0,1,7,4,2,1,18,81,39,3,39,false,0.14131,0.028514,0.759358,0.171953,-1.614447,0.024255,0.194207,0.187204,9.2,0.472948,2.286564,0.024255,0,0,0,0,1,0,4
