@relation PostFoldCallRaise

@attribute roundCompletion numeric
@attribute playersActed numeric
@attribute playersToAct numeric
@attribute round {flop,turn,river}
@attribute gameCount numeric
@attribute nbActionsThisRound numeric
@attribute potSize numeric
@attribute stackSize numeric
@attribute deficit numeric
@attribute potOdds numeric
@attribute maxbet numeric
@attribute nbSeatedPlayers numeric
@attribute nbActivePlayers numeric
@attribute activePlayerRatio numeric
@attribute foldFrequency numeric
@attribute callFrequency numeric
@attribute raiseFrequency numeric
@attribute foldFrequencyRound numeric
@attribute callFrequencyRound numeric
@attribute raiseFrequencyRound numeric
@attribute isComitted {false,true}
@attribute nbAllPlayerRaises numeric
@attribute nbPlayerRaises numeric
@attribute nbPlayerRoundRaises numeric
@attribute gameRaisePercentage numeric
@attribute gameRaiseAmount numeric
@attribute gameRaiseAmountRatio numeric
@attribute lastActionWasRaise {false,true}
@attribute VPIP numeric
@attribute PFR numeric
@attribute AF numeric
@attribute AFq numeric
@attribute AFAmount numeric
@attribute WtSD numeric
@attribute opponentVPIP numeric
@attribute opponentPFR numeric
@attribute opponentAF numeric
@attribute opponentAFq numeric
@attribute opponentLogAFAmount numeric
@attribute opponentWtSD numeric
@attribute foldProb numeric
@attribute callProb numeric
@attribute raiseProb numeric
@attribute action {fold,call,raise}

@data
0,0,1,flop,60,1,628,79.5,1.098612,0.004754,1.098612,2,2,1,0.571148,0.256393,0.174426,0.290667,0.210667,0.498667,false,2,0,0,0,0,0,false,0.14375,0.025625,1.3,0.230303,-0.702778,0.207273,0.190625,0.181875,5,0.486667,1.131605,0.207273,0,1,0,call
0,0,1,turn,60,1,633,76.5,0.693147,0.00315,0.693147,2,2,1,0.561935,0.268387,0.171613,0.445714,0.354286,0.2,false,3,0,0,0,0,0,false,0.14375,0.025625,1.238095,0.226866,-0.721766,0.207273,0.190625,0.181875,5.125,0.495082,1.139686,0.207273,0,1,0,call
0,0,1,river,60,1,636,74.5,0,0.00157,0,2,2,1,0.553016,0.28,0.168889,0.373333,0.4,0.226667,false,4,0,0,0,0,0,false,0.14375,0.025625,1.181818,0.223529,-0.734227,0.207273,0.190625,0.181875,5.25,0.503226,1.143702,0.207273,0,0,1,raise
0,0,1,flop,78,1,745.5,90.5,1.704748,0.007324,1.704748,2,2,1,0.582338,0.242078,0.177143,0.2725,0.26,0.4675,false,2,0,0,0,0,0,false,0.14878,0.04439,1.26087,0.221951,-0.746891,0.19,0.197561,0.190732,5.222222,0.482667,1.315386,0.19,0,1,0,call
0,0,1,turn,78,1,760.5,85,2.251292,0.012338,2.251292,2,2,1,0.574872,0.251795,0.174872,0.39,0.435,0.175,false,3,0,0,0,0,0,false,0.14878,0.04439,1.208333,0.219277,-0.778368,0.19,0.197561,0.190732,5.333333,0.489474,1.345286,0.19,0,1,0,call
0,0,1,river,78,1,845.5,75.5,4.324132,0.081976,4.324132,2,2,1,0.567595,0.261266,0.172658,0.32,0.342857,0.337143,false,4,0,0,0,0,0,false,0.14878,0.04439,1.16,0.216667,-0.830506,0.19,0.197561,0.190732,5.444445,0.496104,1.555635,0.19,0,1,0,call
0,0,1,flop,102,1,1040,67.5,0.693147,0.001919,0.693147,2,2,1,0.6025,0.24625,0.1525,0.256471,0.303529,0.44,false,2,0,0,0,0,0,false,0.15283,0.053208,1.107143,0.198039,-1.262129,0.162857,0.2,0.185283,5.4,0.469565,1.62879,0.162857,0,0,1,raise
0,0,1,flop,102,3,1048.5,63.5,0.916291,0.002379,1.871802,2,2,1,0.596289,0.243711,0.161237,0.242222,0.286667,0.471111,true,4,1,1,0.25,1.098612,0.052632,true,0.15283,0.053208,1.142857,0.205825,-1.245216,0.162857,0.2,0.185283,5.5,0.475269,1.611683,0.162857,0,1,0,call
0,0,1,turn,102,1,1062,61,2.397895,0.010252,2.397895,2,2,1,0.590204,0.251429,0.159592,0.346667,0.497778,0.155556,false,5,1,0,0.2,1.098612,0.040816,false,0.15283,0.053208,1.103448,0.203846,-1.253598,0.162857,0.2,0.185283,5.6,0.480851,1.636047,0.162857,0,0,1,raise
0,0,1,river,102,1,1097,39,0.693147,0.00182,0.693147,2,2,1,0.584242,0.248889,0.168081,0.28,0.425,0.295,false,7,2,0,0.285714,2.639057,0.209677,true,0.15283,0.053208,1.137931,0.211429,-1.168641,0.162857,0.2,0.185283,5.181818,0.48125,1.52388,0.162857,0,1,0,call
