@relation PostCheckBet

@attribute roundCompletion numeric
@attribute playersActed numeric
@attribute playersToAct numeric
@attribute round {flop,turn,river}
@attribute gameCount numeric
@attribute somebodyActedThisRound {false,true}
@attribute nbActionsThisRound numeric
@attribute potSize numeric
@attribute stackSize numeric
@attribute nbSeatedPlayers numeric
@attribute nbActivePlayers numeric
@attribute activePlayerRatio numeric
@attribute betFrequency numeric
@attribute betFrequencyRound numeric
@attribute nbAllPlayerRaises numeric
@attribute nbPlayerRaises numeric
@attribute gameRaisePercentage numeric
@attribute gameRaiseAmount numeric
@attribute gameRaiseAmountRatio numeric
@attribute lastActionWasRaise {false,true}
@attribute VPIP numeric
@attribute PFR numeric
@attribute AF numeric
@attribute AFq numeric
@attribute AFAmount numeric
@attribute WtSD numeric
@attribute opponentVPIP numeric
@attribute opponentPFR numeric
@attribute opponentAF numeric
@attribute opponentAFq numeric
@attribute opponentLogAFAmount numeric
@attribute opponentWtSD numeric
@attribute betProb numeric
@attribute action {check,bet}

@data
0,0,2,river,405,false,0,4014,54,2,2,1,0.908966,0.566667,7,3,0.428571,1.504077,0.077778,false,0.156968,0.03824,0.805825,0.177832,-1.516784,0.044706,0.205868,0.199609,8.809524,0.497714,2.341478,0.044706,1,bet
0,0,2,flop,415,false,0,4043.5,99,2,2,1,0.912,0.876,0,0,0,0,0,false,0.155609,0.037327,0.8,0.17724,-1.51276,0.043846,0.200955,0.194845,8.857142,0.492135,2.33413,0.043846,1,bet
0,0,2,river,461,false,0,4156,95.5,2,2,1,0.914839,0.628571,2,0,0,0,0,false,0.146667,0.035785,0.788991,0.168233,-1.508246,0.043019,0.19828,0.192774,9.333333,0.482292,2.330099,0.043019,1,bet
0,0,2,flop,467,false,0,4227,91,2,2,1,0.9175,0.881905,1,0,0,0,0,false,0.149045,0.035329,0.778761,0.169298,-1.503804,0.041455,0.202123,0.196688,9.136364,0.485204,2.327052,0.041455,1,bet
0,0,2,turn,467,false,0,4243,83,2,2,1,0.92,0.715556,3,1,0.333333,0.693147,0.0625,false,0.149045,0.035329,0.780702,0.170742,-1.506519,0.041455,0.202123,0.196688,9.181818,0.486514,2.32559,0.041455,1,bet
0,0,2,flop,481,false,0,4336.5,99,2,2,1,0.922353,0.887273,0,0,0,0,0,false,0.150928,0.034309,0.769231,0.167797,-1.498412,0.03931,0.202474,0.197196,9.454545,0.48933,2.338661,0.03931,1,bet
0,0,2,flop,505,false,0,4413,99,2,2,1,0.924571,0.892174,0,0,0,0,0,false,0.149705,0.034656,0.773109,0.165714,-1.490395,0.038,0.200786,0.195756,9.681818,0.483732,2.344826,0.038,1,bet
0,0,2,flop,537,false,0,4731.5,94,2,2,1,0.926667,0.896667,1,0,0,0,0,false,0.146396,0.034455,0.772358,0.164133,-1.580242,0.036774,0.196303,0.191571,9.954545,0.47426,2.398097,0.036774,1,bet
0,0,2,turn,537,false,0,4830.5,44.5,2,2,1,0.928649,0.744,5,2,0.4,1.791759,0.091743,false,0.146396,0.034455,0.782258,0.167054,-1.599248,0.036774,0.196303,0.191571,10.045455,0.476644,2.393944,0.036774,1,bet
0,0,2,river,537,false,0,4838.5,40.5,2,2,1,0.930526,0.675,7,3,0.428571,2.079442,0.119658,false,0.146396,0.034455,0.784,0.16834,-1.591934,0.036774,0.196303,0.191571,10.090909,0.477828,2.386096,0.036774,1,bet
