@relation PreFoldCallRaise

@attribute roundCompletion numeric
@attribute playersActed numeric
@attribute playersToAct numeric
@attribute gameCount numeric
@attribute somebodyActedThisRound {false,true}
@attribute nbActionsThisRound numeric
@attribute potSize numeric
@attribute stackSize numeric
@attribute deficit numeric
@attribute potOdds numeric
@attribute maxbet numeric
@attribute nbSeatedPlayers numeric
@attribute nbActivePlayers numeric
@attribute activePlayerRatio numeric
@attribute foldFrequency numeric
@attribute callFrequency numeric
@attribute raiseFrequency numeric
@attribute foldFrequencyRound numeric
@attribute callFrequencyRound numeric
@attribute raiseFrequencyRound numeric
@attribute isComitted {false,true}
@attribute nbAllPlayerRaises numeric
@attribute nbPlayerRaises numeric
@attribute gameRaisePercentage numeric
@attribute gameRaiseAmount numeric
@attribute gameRaiseAmountRatio numeric
@attribute lastActionWasRaise {false,true}
@attribute VPIP numeric
@attribute PFR numeric
@attribute AF numeric
@attribute AFq numeric
@attribute AFAmount numeric
@attribute WtSD numeric
@attribute opponentVPIP numeric
@attribute opponentPFR numeric
@attribute opponentAF numeric
@attribute opponentAFq numeric
@attribute opponentLogAFAmount numeric
@attribute opponentWtSD numeric
@attribute foldProb numeric
@attribute callProb numeric
@attribute raiseProb numeric
@attribute action {fold,call,raise}

@data
0,0,2,1255,false,0,12962,99.5,-0.693147,0.000039,0,2,2,1,0.603915,0.265115,0.131076,0.73562,0.223129,0.041251,true,0,0,0,0,0,false,0.146307,0.028308,0.839344,0.199188,-1.203463,0.015,0.190786,0.184782,7.80303,0.465559,1.78649,0.015,1,0,0,fold
0,0,1,1256,true,1,12965,99,0,0.000077,0.693147,2,2,1,0.604264,0.264881,0.13096,0.735926,0.22287,0.041204,true,1,0,0,0,0,false,0.14619,0.028286,0.839344,0.199026,-1.203463,0.015,0.191429,0.185429,7.818182,0.466052,1.786152,0.015,0,1,0,call
0,0,2,1257,false,0,12976.5,99.5,-0.693147,0.000039,0,2,2,1,0.604081,0.265295,0.13073,0.735075,0.223769,0.041156,true,0,0,0,0,0,false,0.146868,0.028263,0.836601,0.198703,-1.203769,0.014902,0.191277,0.185282,7.833333,0.466544,1.787684,0.014902,1,0,0,fold
0,0,2,1259,false,0,12979.5,99.5,-0.693147,0.000039,0,2,2,1,0.604429,0.265062,0.130615,0.735381,0.22351,0.041109,true,0,0,0,0,0,false,0.146635,0.028219,0.836601,0.198543,-1.203769,0.014902,0.190974,0.184988,7.833333,0.466114,1.787684,0.014902,1,0,0,fold
0,0,2,1261,false,0,12982.5,99.5,-0.693147,0.000039,0,2,2,1,0.604776,0.264829,0.1305,0.735686,0.223253,0.041061,true,0,0,0,0,0,false,0.146403,0.028174,0.836601,0.198382,-1.203769,0.014902,0.190672,0.184696,7.833333,0.465685,1.787684,0.014902,1,0,0,fold
0,0,2,1263,false,0,12985.5,99.5,-0.693147,0.000039,0,2,2,1,0.605123,0.264596,0.130386,0.735991,0.222995,0.041014,true,0,0,0,0,0,false,0.146172,0.028129,0.836601,0.198222,-1.203769,0.014902,0.190371,0.184404,7.833333,0.465257,1.787684,0.014902,1,0,0,fold
0,0,2,1265,false,0,12988.5,99.5,-0.693147,0.000038,0,2,2,1,0.605469,0.264365,0.130272,0.736295,0.222739,0.040967,true,0,0,0,0,0,false,0.145942,0.028085,0.836601,0.198061,-1.203769,0.014902,0.190071,0.184113,7.833333,0.46483,1.787684,0.014902,0,0,1,raise
0,0,1,1265,true,2,12992,98,0,0.000077,1.098612,2,2,1,0.604939,0.264133,0.131033,0.735448,0.222483,0.042069,true,2,1,0.5,0.693147,0.5,true,0.14673,0.028873,0.839869,0.198709,-1.202904,0.014902,0.190859,0.184901,7.848485,0.465321,1.786838,0.014902,1,0,0,fold
0,0,1,1266,true,1,13031.5,99,3.624341,0.002869,3.650658,2,2,1,0.605284,0.263902,0.130919,0.735752,0.222227,0.042021,true,1,0,0,0,0,false,0.146614,0.02885,0.839869,0.198548,-1.202904,0.014902,0.191496,0.185543,7.863636,0.465811,1.79269,0.014902,0,1,0,call
0,0,2,1267,false,0,13115.5,99.5,-0.693147,0.000038,0,2,2,1,0.602648,0.265366,0.132091,0.734908,0.223119,0.041972,true,0,0,0,0,0,false,0.147286,0.028828,0.838188,0.199357,-1.211219,0.014805,0.191345,0.185397,7.80597,0.467336,1.787637,0.014805,0,0,1,raise
0,0,2,1269,false,0,13120,99.5,-0.693147,0.000038,0,2,2,1,0.602124,0.265135,0.132846,0.734066,0.222864,0.04307,true,0,0,0,0,0,false,0.14784,0.029568,0.841424,0.2,-1.21036,0.014805,0.191045,0.185106,7.80597,0.466485,1.787637,0.014805,1,0,0,fold
0,0,2,1271,false,0,13123,99.5,-0.693147,0.000038,0,2,2,1,0.60247,0.264904,0.13273,0.734371,0.222609,0.043021,true,0,0,0,0,0,false,0.147608,0.029522,0.841424,0.19984,-1.21036,0.014805,0.190745,0.184816,7.80597,0.46606,1.787637,0.014805,1,0,0,fold
0,0,1,1272,true,1,13126,99,0,0.000076,0.693147,2,2,1,0.602815,0.264674,0.132615,0.734674,0.222354,0.042971,true,1,0,0,0,0,false,0.147492,0.029498,0.841424,0.199679,-1.21036,0.014805,0.191379,0.185455,7.820896,0.466545,1.787302,0.014805,1,0,0,fold
0,0,2,1273,false,0,13127.5,99.5,-0.693147,0.000038,0,2,2,1,0.60316,0.264444,0.1325,0.734977,0.2221,0.042922,true,0,0,0,0,0,false,0.147377,0.029475,0.841424,0.19952,-1.21036,0.014805,0.191229,0.185309,7.820896,0.466545,1.787302,0.014805,0,1,0,call
0,0,2,1275,false,0,13329,99.5,-0.693147,0.000038,0,2,2,1,0.600553,0.265895,0.133656,0.734139,0.222987,0.042873,true,0,0,0,0,0,false,0.147928,0.029429,0.846154,0.201592,-1.178433,0.01471,0.19093,0.18502,7.880597,0.468054,1.748657,0.01471,1,0,0,fold
0,0,1,1276,true,1,13334,99,1.098612,0.000225,1.386294,2,2,1,0.600898,0.265665,0.133541,0.734442,0.222733,0.042825,true,1,0,0,0,0,false,0.147813,0.029406,0.846154,0.201432,-1.178433,0.01471,0.191563,0.185656,7.895523,0.468535,1.748678,0.01471,0,1,0,call
0,0,2,1277,false,0,13434.5,99.5,-0.693147,0.000037,0,2,2,1,0.600724,0.266069,0.13331,0.733606,0.223618,0.042776,true,0,0,0,0,0,false,0.148478,0.029383,0.84345,0.201112,-1.179321,0.014615,0.191413,0.185511,7.910448,0.469015,1.764589,0.014615,1,0,0,fold
0,0,2,1279,false,0,13437.5,99.5,-0.693147,0.000037,0,2,2,1,0.601068,0.26584,0.133196,0.733909,0.223364,0.042727,true,0,0,0,0,0,false,0.148246,0.029337,0.84345,0.200952,-1.179321,0.014615,0.191115,0.185222,7.910448,0.468592,1.764589,0.014615,0,0,1,raise
0,0,1,1279,true,2,13445.5,98,1.704748,0.000409,2.014903,2,2,1,0.600551,0.265611,0.133941,0.733076,0.22311,0.043814,true,2,1,0.5,0.693147,0.153846,true,0.149026,0.030117,0.846645,0.201586,-1.178507,0.014615,0.191894,0.186002,7.925373,0.469071,1.764534,0.014615,1,0,0,fold
0,0,2,1281,false,0,13448.5,99.5,-0.693147,0.000037,0,2,2,1,0.600894,0.265383,0.133826,0.733379,0.222857,0.043764,true,0,0,0,0,0,false,0.148794,0.03007,0.846645,0.201426,-1.178507,0.014615,0.191595,0.185712,7.925373,0.468649,1.764534,0.014615,1,0,0,fold
0,0,2,1283,false,0,13451.5,99.5,-0.693147,0.000037,0,2,2,1,0.601237,0.265155,0.133711,0.733681,0.222605,0.043715,true,0,0,0,0,0,false,0.148563,0.030023,0.846645,0.201267,-1.178507,0.014615,0.191298,0.185423,7.925373,0.468227,1.764534,0.014615,1,0,0,fold
0,0,2,1285,false,0,13454.5,99.5,-0.693147,0.000037,0,2,2,1,0.601579,0.264927,0.133597,0.733982,0.222353,0.043665,true,0,0,0,0,0,false,0.148332,0.029977,0.846645,0.201108,-1.178507,0.014615,0.191001,0.185136,7.925373,0.467806,1.764534,0.014615,0,1,0,call
0,0,1,1286,true,1,13579,99,3.332205,0.002058,3.367296,2,2,1,0.599521,0.266587,0.133995,0.733153,0.223232,0.043616,true,1,0,0,0,0,false,0.148992,0.029953,0.841772,0.201262,-1.174999,0.014522,0.191628,0.185767,7.985075,0.469713,1.760692,0.014522,0,1,0,call
0,0,2,1287,false,0,13636.5,99.5,-0.693147,0.000037,0,2,2,1,0.597477,0.268235,0.13439,0.732325,0.224108,0.043567,true,0,0,0,0,0,false,0.149651,0.02993,0.836991,0.201415,-1.184137,0.01443,0.191479,0.185624,7.911765,0.470714,1.760199,0.01443,1,0,0,fold
0,0,2,1289,false,0,13639.5,99.5,-0.693147,0.000037,0,2,2,1,0.597819,0.268007,0.134276,0.732627,0.223856,0.043517,true,0,0,0,0,0,false,0.14942,0.029884,0.836991,0.201257,-1.184137,0.01443,0.191183,0.185336,7.911765,0.470294,1.760199,0.01443,1,0,0,fold
0,0,2,1291,false,0,13642.5,99.5,-0.693147,0.000037,0,2,2,1,0.598162,0.267779,0.134162,0.732928,0.223604,0.043468,true,0,0,0,0,0,false,0.149189,0.029838,0.836991,0.201099,-1.184137,0.01443,0.190888,0.18505,7.911765,0.469875,1.760199,0.01443,1,0,0,fold
0,0,1,1292,true,1,13651.5,99,1.94591,0.000513,2.079442,2,2,1,0.598503,0.267551,0.134048,0.733228,0.223352,0.04342,true,1,0,0,0,0,false,0.149074,0.029815,0.836991,0.200941,-1.184137,0.01443,0.191512,0.185679,7.926471,0.470347,1.760863,0.01443,1,0,0,fold
0,0,2,1293,false,0,13653,99.5,-0.693147,0.000037,0,2,2,1,0.598845,0.267324,0.133934,0.733528,0.223101,0.043371,true,0,0,0,0,0,false,0.148959,0.029792,0.836991,0.200784,-1.184137,0.01443,0.191365,0.185536,7.926471,0.470347,1.760863,0.01443,0,1,0,call
1,1,0,1293,true,2,13656,99,0.916291,0.000183,1.252763,2,2,1,0.598336,0.267946,0.13382,0.732705,0.223973,0.043322,true,1,0,0,0,0,false,0.14973,0.029792,0.834375,0.200626,-1.184282,0.01443,0.192136,0.186307,7.941176,0.470819,1.761268,0.01443,0,1,0,call
0,0,2,1295,false,0,13716,99.5,-0.693147,0.000036,0,2,2,1,0.595646,0.269738,0.134717,0.731883,0.224843,0.043274,true,0,0,0,0,0,false,0.1495,0.029746,0.83642,0.202333,-1.180205,0.01425,0.19261,0.18602,7.913043,0.47321,1.754325,0.01425,0,1,0,call
0,0,2,1297,false,0,13743.5,99.5,-0.693147,0.000036,0,2,2,1,0.594642,0.270126,0.135333,0.731064,0.225711,0.043225,true,0,0,0,0,0,false,0.150038,0.0297,0.846154,0.204648,-1.173418,0.014161,0.192314,0.185734,7.597222,0.472007,1.746981,0.014161,1,0,0,fold
0,0,2,1299,false,0,13746.5,99.5,-0.693147,0.000036,0,2,2,1,0.594983,0.269899,0.135219,0.731365,0.225459,0.043177,true,0,0,0,0,0,false,0.149808,0.029655,0.846154,0.204489,-1.173418,0.014161,0.192018,0.185449,7.597222,0.471592,1.746981,0.014161,0,1,0,call
1,1,0,1299,true,2,13770.5,99,3.157,0.001704,3.198673,2,2,1,0.594483,0.270513,0.135105,0.730547,0.226324,0.043128,true,1,0,0,0,0,false,0.150576,0.029655,0.843558,0.204331,-1.173562,0.014161,0.192786,0.186216,7.611111,0.472056,1.75077,0.014161,0,1,0,call
0,0,2,1301,false,0,13835,99.5,-0.693147,0.000036,0,2,2,1,0.591993,0.271055,0.137052,0.729732,0.227187,0.04308,true,0,0,0,0,0,false,0.150345,0.029609,0.856707,0.207686,-1.172402,0.014074,0.19249,0.185931,7.459459,0.472664,1.741914,0.014074,1,0,0,fold
0,0,1,1302,true,1,13880,99,3.7612,0.003088,3.78419,2,2,1,0.592335,0.270828,0.136937,0.730033,0.226934,0.043032,true,1,0,0,0,0,false,0.15023,0.029587,0.856707,0.207527,-1.172402,0.014074,0.193109,0.186554,7.472973,0.473124,1.748342,0.014074,1,0,0,fold
0,0,2,1303,false,0,13881.5,99.5,-0.693147,0.000036,0,2,2,1,0.592676,0.270602,0.136823,0.730334,0.226682,0.042984,true,0,0,0,0,0,false,0.150115,0.029564,0.856707,0.207368,-1.172402,0.014074,0.192961,0.186412,7.472973,0.473124,1.748342,0.014074,1,0,0,fold
0,0,2,1305,false,0,13884.5,99.5,-0.693147,0.000036,0,2,2,1,0.593016,0.270376,0.136708,0.730634,0.226429,0.042937,true,0,0,0,0,0,false,0.149885,0.029519,0.856707,0.207209,-1.172402,0.014074,0.192666,0.186127,7.472973,0.472711,1.748342,0.014074,0,1,0,call
0,0,2,1307,false,0,13890,99.5,-0.693147,0.000036,0,2,2,1,0.592521,0.270985,0.136594,0.729822,0.227289,0.042889,true,0,0,0,0,0,false,0.15042,0.029474,0.857143,0.207657,-1.170705,0.013988,0.192372,0.185843,7.472973,0.471889,1.748342,0.013988,1,0,0,fold
0,0,1,1308,true,1,13924.5,99,3.48124,0.002329,3.511545,2,2,1,0.592861,0.270759,0.13648,0.730122,0.227037,0.042841,true,1,0,0,0,0,false,0.150305,0.029451,0.857143,0.207498,-1.170705,0.013988,0.192988,0.186463,7.486486,0.472348,1.753058,0.013988,1,0,0,fold
0,0,2,1309,false,0,13926,99.5,-0.693147,0.000036,0,2,2,1,0.5932,0.270533,0.136367,0.730421,0.226785,0.042794,true,0,0,0,0,0,false,0.15019,0.029429,0.857143,0.207339,-1.170705,0.013988,0.192841,0.186321,7.486486,0.472348,1.753058,0.013988,1,0,0,fold
0,0,2,1311,false,0,13929,99.5,-0.693147,0.000036,0,2,2,1,0.593539,0.270308,0.136253,0.73072,0.226534,0.042746,true,0,0,0,0,0,false,0.149962,0.029384,0.857143,0.207181,-1.170705,0.013988,0.192548,0.186038,7.486486,0.471937,1.753058,0.013988,1,0,0,fold
0,0,1,1312,true,1,13938.5,99,2.014903,0.000538,2.140066,2,2,1,0.593877,0.270083,0.13614,0.731018,0.226283,0.042699,true,1,0,0,0,0,false,0.149848,0.029362,0.857143,0.207023,-1.170705,0.013988,0.193161,0.186657,7.5,0.472396,1.75379,0.013988,1,0,0,fold
0,0,2,1313,false,0,13940,99.5,-0.693147,0.000036,0,2,2,1,0.594214,0.269859,0.136027,0.731315,0.226033,0.042652,true,0,0,0,0,0,false,0.149734,0.029339,0.857143,0.206865,-1.170705,0.013988,0.193014,0.186515,7.5,0.472396,1.75379,0.013988,1,0,0,fold
0,0,2,1315,false,0,13943,99.5,-0.693147,0.000036,0,2,2,1,0.594552,0.269635,0.135914,0.731611,0.225784,0.042605,true,0,0,0,0,0,false,0.149507,0.029295,0.857143,0.206707,-1.170705,0.013988,0.192722,0.186232,7.5,0.471986,1.75379,0.013988,0,0,1,raise
0,0,1,1315,true,2,13948,98,0.916291,0.000179,1.504077,2,2,1,0.594058,0.269411,0.136631,0.730805,0.225535,0.04366,true,2,1,0.5,0.693147,0.285714,true,0.150265,0.030053,0.860182,0.207312,-1.169929,0.013988,0.19348,0.18699,7.513514,0.472444,1.753271,0.013988,1,0,0,fold
0,0,2,1317,false,0,13951,99.5,-0.693147,0.000036,0,2,2,1,0.594395,0.269187,0.136517,0.731101,0.225286,0.043612,true,0,0,0,0,0,false,0.150038,0.030008,0.860182,0.207154,-1.169929,0.013988,0.193187,0.186707,7.513514,0.472035,1.753271,0.013988,0,0,1,raise
0,0,2,1319,false,0,13955.5,99.5,-0.693147,0.000036,0,2,2,1,0.593902,0.268964,0.137233,0.730297,0.225038,0.044664,true,0,0,0,0,0,false,0.150567,0.030718,0.863222,0.207757,-1.169153,0.013988,0.192895,0.186425,7.513514,0.471219,1.753271,0.013988,1,0,0,fold
0,0,2,1321,false,0,13958.5,99.5,-0.693147,0.000036,0,2,2,1,0.594238,0.268742,0.137119,0.730593,0.224791,0.044615,true,0,0,0,0,0,false,0.15034,0.030672,0.863222,0.207599,-1.169153,0.013988,0.192604,0.186143,7.513514,0.470812,1.753271,0.013988,0,1,0,call
0,0,2,1323,false,0,13965.5,99.5,-0.693147,0.000036,0,2,2,1,0.594083,0.269124,0.136893,0.729791,0.225642,0.044566,true,0,0,0,0,0,false,0.150867,0.030625,0.860606,0.207284,-1.169296,0.013902,0.192313,0.185863,7.527027,0.470862,1.753825,0.013902,1,0,0,fold
0,0,1,1324,true,1,13970.5,99,1.098612,0.000215,1.386294,2,2,1,0.594418,0.268902,0.13678,0.730088,0.225395,0.044518,true,1,0,0,0,0,false,0.150753,0.030602,0.860606,0.207127,-1.169296,0.013902,0.192922,0.186476,7.540541,0.471318,1.753843,0.013902,0,1,0,call
0,0,2,1325,false,0,14091,99.5,-0.693147,0.000035,0,2,2,1,0.593284,0.269663,0.137152,0.729288,0.226243,0.044469,true,0,0,0,0,0,false,0.151392,0.030579,0.858434,0.207256,-1.171032,0.013818,0.192777,0.186336,7.581081,0.47268,1.764656,0.013818,0,0,1,raise
0,0,2,1327,false,0,14095.5,99.5,-0.693147,0.000035,0,2,2,1,0.592796,0.269441,0.137862,0.72849,0.225996,0.045514,true,0,0,0,0,0,false,0.151916,0.031285,0.861446,0.207855,-1.17026,0.013818,0.192487,0.186056,7.581081,0.47187,1.764656,0.013818,1,0,0,fold
0,0,1,1328,true,1,14108.5,99,2.397895,0.000779,2.484907,2,2,1,0.593131,0.269219,0.137749,0.728787,0.225749,0.045464,true,1,0,0,0,0,false,0.151802,0.031261,0.861446,0.207698,-1.17026,0.013818,0.193093,0.186667,7.594594,0.472322,1.765916,0.013818,1,0,0,fold
0,0,2,1329,false,0,14110,99.5,-0.693147,0.000035,0,2,2,1,0.593465,0.268998,0.137635,0.729083,0.225502,0.045415,true,0,0,0,0,0,false,0.151688,0.031238,0.861446,0.207541,-1.17026,0.013818,0.192948,0.186527,7.594594,0.472322,1.765916,0.013818,1,0,0,fold
0,0,2,1331,false,0,14113,99.5,-0.693147,0.000035,0,2,2,1,0.593798,0.268778,0.137523,0.729378,0.225256,0.045365,true,0,0,0,0,0,false,0.151461,0.031191,0.861446,0.207385,-1.17026,0.013818,0.192659,0.186247,7.594594,0.471918,1.765916,0.013818,0,1,0,call
1,1,0,1331,true,2,14114.5,99,0,0.000071,0.693147,2,2,1,0.593311,0.269377,0.13741,0.728584,0.2261,0.045316,true,1,0,0,0,0,false,0.15221,0.031191,0.858859,0.207229,-1.170402,0.013818,0.193408,0.186996,7.608108,0.47237,1.766072,0.013818,1,0,0,fold
0,0,1,1332,true,1,14119,99,0.916291,0.000177,1.252763,2,2,1,0.593645,0.269156,0.137297,0.728879,0.225854,0.045267,true,1,0,0,0,0,false,0.152096,0.031168,0.858859,0.207073,-1.170402,0.013818,0.194012,0.187605,7.621622,0.472821,1.766006,0.013818,1,0,0,fold
0,0,2,1333,false,0,14120.5,99.5,-0.693147,0.000035,0,2,2,1,0.593977,0.268936,0.137185,0.729174,0.225609,0.045217,true,0,0,0,0,0,false,0.151982,0.031144,0.858859,0.206917,-1.170402,0.013818,0.193867,0.187464,7.621622,0.472821,1.766006,0.013818,0,1,0,call
0,0,2,1335,false,0,14128,99.5,-0.693147,0.000035,0,2,2,1,0.593007,0.269314,0.137778,0.728382,0.22645,0.045168,true,0,0,0,0,0,false,0.152502,0.031098,0.859281,0.207357,-1.169002,0.013735,0.193577,0.187184,7.635135,0.472464,1.766161,0.013735,0,1,0,call
0,0,2,1337,false,0,14132.5,99.5,-0.693147,0.000035,0,2,2,1,0.592522,0.26991,0.137665,0.727592,0.227288,0.045119,true,0,0,0,0,0,false,0.15302,0.031051,0.859702,0.207796,-1.168232,0.013653,0.193289,0.186905,7.635135,0.47166,1.766161,0.013653,1,0,0,fold
0,0,1,1338,true,1,14170.5,99,3.583519,0.002534,3.610918,2,2,1,0.592855,0.26969,0.137553,0.727887,0.227042,0.04507,true,1,0,0,0,0,false,0.152906,0.031028,0.859702,0.20764,-1.168232,0.013653,0.19389,0.187511,7.648649,0.472109,1.771297,0.013653,1,0,0,fold
0,0,2,1339,false,0,14172,99.5,-0.693147,0.000035,0,2,2,1,0.593187,0.26947,0.137441,0.728182,0.226797,0.045022,true,0,0,0,0,0,false,0.152792,0.031005,0.859702,0.207485,-1.168232,0.013653,0.193745,0.187372,7.648649,0.472109,1.771297,0.013653,1,0,0,fold
0,0,2,1341,false,0,14175,99.5,-0.693147,0.000035,0,2,2,1,0.593518,0.269251,0.137329,0.728476,0.226551,0.044973,true,0,0,0,0,0,false,0.152565,0.030959,0.859702,0.20733,-1.168232,0.013653,0.193457,0.187093,7.648649,0.471708,1.771297,0.013653,1,0,0,fold
0,0,2,1343,false,0,14178,99.5,-0.693147,0.000035,0,2,2,1,0.593849,0.269032,0.137217,0.728769,0.226307,0.044924,true,0,0,0,0,0,false,0.152339,0.030913,0.859702,0.207175,-1.168232,0.013653,0.19317,0.186815,7.648649,0.471307,1.771297,0.013653,0,1,0,call
1,1,0,1343,true,2,14184.5,99,1.791759,0.000423,1.94591,2,2,1,0.593366,0.269626,0.137106,0.727983,0.227141,0.044876,true,1,0,0,0,0,false,0.153081,0.030913,0.857143,0.20702,-1.168374,0.013653,0.193912,0.187558,7.662162,0.471756,1.772225,0.013653,1,0,0,fold
0,0,2,1345,false,0,14187.5,99.5,-0.693147,0.000035,0,2,2,1,0.593696,0.269407,0.136994,0.728276,0.226897,0.044828,true,0,0,0,0,0,false,0.152854,0.030867,0.857143,0.206866,-1.168374,0.013653,0.193625,0.187279,7.662162,0.471356,1.772225,0.013653,0,1,0,call
0,0,2,1347,false,0,14199.5,99.5,-0.693147,0.000035,0,2,2,1,0.593544,0.269781,0.136772,0.727492,0.227729,0.044779,true,0,0,0,0,0,false,0.153368,0.030822,0.854599,0.206557,-1.168515,0.013571,0.193338,0.187002,7.675676,0.471404,1.77354,0.013571,1,0,0,fold
0,0,2,1349,false,0,14202.5,99.5,-0.693147,0.000035,0,2,2,1,0.593874,0.269562,0.136661,0.727785,0.227484,0.044731,true,0,0,0,0,0,false,0.153141,0.030776,0.854599,0.206404,-1.168515,0.013571,0.193052,0.186726,7.675676,0.471006,1.77354,0.013571,0,1,0,call
0,0,2,1351,false,0,14210,99.5,-0.693147,0.000035,0,2,2,1,0.593722,0.269935,0.13644,0.727003,0.228314,0.044683,true,0,0,0,0,0,false,0.153653,0.030731,0.852071,0.206097,-1.168657,0.013491,0.192768,0.18645,7.689189,0.471055,1.774157,0.013491,1,0,0,fold
0,0,2,1353,false,0,14213,99.5,-0.693147,0.000035,0,2,2,1,0.59405,0.269717,0.13633,0.727296,0.228069,0.044635,true,0,0,0,0,0,false,0.153427,0.030685,0.852071,0.205944,-1.168657,0.013491,0.192483,0.186175,7.689189,0.470658,1.774157,0.013491,1,0,0,fold
0,0,1,1354,true,1,14225,99,2.302585,0.000702,2.397895,2,2,1,0.594378,0.269499,0.13622,0.727588,0.227824,0.044587,true,1,0,0,0,0,false,0.153314,0.030663,0.852071,0.205791,-1.168657,0.013491,0.193078,0.186775,7.702703,0.471104,1.775245,0.013491,1,0,0,fold
0,0,2,1355,false,0,14226.5,99.5,-0.693147,0.000035,0,2,2,1,0.594705,0.269282,0.13611,0.72788,0.22758,0.04454,true,0,0,0,0,0,false,0.153201,0.03064,0.852071,0.205638,-1.168657,0.013491,0.192936,0.186637,7.702703,0.471104,1.775245,0.013491,0,1,0,call
0,0,2,1357,false,0,14231,99.5,-0.693147,0.000035,0,2,2,1,0.594553,0.269654,0.13589,0.727102,0.228406,0.044492,true,0,0,0,0,0,false,0.15371,0.030595,0.849558,0.205333,-1.168799,0.013412,0.192652,0.186363,7.716216,0.471152,1.7754,0.013412,0,1,0,call
1,1,0,1357,true,2,14240,99,2.140066,0.000597,2.251292,2,2,1,0.594074,0.270242,0.135781,0.726325,0.229231,0.044444,true,1,0,0,0,0,false,0.154445,0.030595,0.847059,0.205181,-1.16894,0.013412,0.193387,0.187098,7.72973,0.471597,1.776709,0.013412,0,1,0,call
0,0,2,1359,false,0,14268.5,99.5,-0.693147,0.000035,0,2,2,1,0.593923,0.270611,0.135563,0.72555,0.230053,0.044397,true,0,0,0,0,0,false,0.154219,0.03055,0.844575,0.204878,-1.171342,0.013333,0.193103,0.186823,7.743243,0.471644,1.779323,0.013333,0,1,0,call
0,0,2,1361,false,0,14274,99.5,-0.693147,0.000035,0,2,2,1,0.593772,0.270979,0.135345,0.724776,0.230874,0.04435,true,0,0,0,0,0,false,0.154725,0.030505,0.842105,0.204576,-1.171483,0.013256,0.192821,0.186549,7.756757,0.471692,1.77963,0.013256,0,1,0,call
0,0,2,1363,false,0,14279.5,99.5,-0.693147,0.000035,0,2,2,1,0.593296,0.271564,0.135237,0.724004,0.231693,0.044302,true,0,0,0,0,0,false,0.15523,0.030461,0.842566,0.205011,-1.169805,0.013179,0.192538,0.186277,7.756757,0.470903,1.77963,0.013179,1,0,0,fold
0,0,2,1365,false,0,14282.5,99.5,-0.693147,0.000035,0,2,2,1,0.593622,0.271346,0.135128,0.724298,0.231447,0.044255,true,0,0,0,0,0,false,0.155004,0.030416,0.842566,0.20486,-1.169805,0.013179,0.192257,0.186004,7.756757,0.47051,1.77963,0.013179,0,1,0,call
0,0,2,1367,false,0,14287,99.5,-0.693147,0.000035,0,2,2,1,0.593472,0.271712,0.134912,0.723528,0.232264,0.044208,true,0,0,0,0,0,false,0.155507,0.030372,0.840116,0.204559,-1.169946,0.013103,0.191977,0.185733,7.77027,0.470559,1.779783,0.013103,1,0,0,fold
0,0,1,1368,true,1,14291,99,0.693147,0.00014,1.098612,2,2,1,0.593797,0.271495,0.134804,0.723822,0.232017,0.044161,true,1,0,0,0,0,false,0.155394,0.03035,0.840116,0.204409,-1.169946,0.013103,0.192566,0.186327,7.783784,0.471,1.779635,0.013103,1,0,0,fold
0,0,2,1369,false,0,14292.5,99.5,-0.693147,0.000035,0,2,2,1,0.594121,0.271278,0.134696,0.724115,0.231771,0.044115,true,0,0,0,0,0,false,0.15528,0.030328,0.840116,0.204258,-1.169946,0.013103,0.192425,0.186191,7.783784,0.471,1.779635,0.013103,1,0,0,fold
0,0,1,1370,true,1,14297.5,99,1.098612,0.00021,1.386294,2,2,1,0.594445,0.271061,0.134589,0.724407,0.231525,0.044068,true,1,0,0,0,0,false,0.155167,0.030306,0.840116,0.204109,-1.169946,0.013103,0.193013,0.186783,7.797297,0.47144,1.779641,0.013103,1,0,0,fold
0,0,2,1371,false,0,14299,99.5,-0.693147,0.000035,0,2,2,1,0.594769,0.270845,0.134482,0.724698,0.23128,0.044021,true,0,0,0,0,0,false,0.155055,0.030284,0.840116,0.203959,-1.169946,0.013103,0.192873,0.186647,7.797297,0.47144,1.779641,0.013103,1,0,0,fold
0,0,2,1373,false,0,14302,99.5,-0.693147,0.000035,0,2,2,1,0.595092,0.270629,0.134374,0.724989,0.231036,0.043975,true,0,0,0,0,0,false,0.154829,0.03024,0.840116,0.20381,-1.169946,0.013103,0.192593,0.186376,7.797297,0.471048,1.779641,0.013103,0,1,0,call
0,0,2,1375,false,0,14306.5,99.5,-0.693147,0.000035,0,2,2,1,0.594618,0.27121,0.134268,0.724224,0.231848,0.043928,true,0,0,0,0,0,false,0.15533,0.030196,0.84058,0.204243,-1.169178,0.013029,0.192313,0.186106,7.797297,0.470266,1.779641,0.013029,1,0,0,fold
0,0,2,1377,false,0,14309.5,99.5,-0.693147,0.000035,0,2,2,1,0.59494,0.270994,0.134161,0.724515,0.231603,0.043882,true,0,0,0,0,0,false,0.155105,0.030152,0.84058,0.204094,-1.169178,0.013029,0.192035,0.185836,7.797297,0.469876,1.779641,0.013029,1,0,0,fold
