@relation Showdown

@attribute gameCount numeric
@attribute potSize numeric
@attribute logPotSize numeric
@attribute stackSize numeric
@attribute log1pStackSize numeric
@attribute nbSeatedPlayers numeric
@attribute nbActivePlayers numeric
@attribute activePlayerRatio numeric
@attribute betFrequency numeric
@attribute foldFrequency numeric
@attribute callFrequency numeric
@attribute raiseFrequency numeric
@attribute nbAllPlayerBetRaise numeric
@attribute nbPlayerBetRaise numeric
@attribute nbPlayerPreFlopBetRaise numeric
@attribute nbPlayerPostFlopBetRaise numeric
@attribute nbPlayerFlopBetRaise numeric
@attribute nbPlayerTurnBetRaise numeric
@attribute nbPlayerRiverBetRaise numeric
@attribute allPlayerBetRaiseAmount numeric
@attribute playerBetRaiseAmount numeric
@attribute playerPreFlopBetRaiseAmount numeric
@attribute playerPostFlopBetRaiseAmount numeric
@attribute playerFlopBetRaiseAmount numeric
@attribute playerTurnBetRaiseAmount numeric
@attribute playerRiverBetRaiseAmount numeric
@attribute allPlayerBetsAmount numeric
@attribute playerBetsAmount numeric
@attribute playerPreFlopBetsAmount numeric
@attribute playerPostFlopBetsAmount numeric
@attribute playerFlopBetsAmount numeric
@attribute playerTuretsAmount numeric
@attribute playerRiverBetsAmount numeric
@attribute allPlayerRaisesAmount numeric
@attribute playerRaisesAmount numeric
@attribute playerPreFlopRaisesAmount numeric
@attribute playerPostFlopRaisesAmount numeric
@attribute playerFlopRaisesAmount numeric
@attribute playerTurnRaisesAmount numeric
@attribute playerRiverRaisesAmount numeric
@attribute relNbPlayerBetRaise numeric
@attribute relNbPlayerPreFlopBetRaise numeric
@attribute relNbPlayerPostFlopBetRaise numeric
@attribute relNbPlayerFlopBetRaise numeric
@attribute relNbPlayerTurnBetRaise numeric
@attribute relNbPlayerRiverBetRaise numeric
@attribute relPlayerBetRaiseAmount numeric
@attribute relPlayerPreFlopBetRaiseAmount numeric
@attribute relPlayerPostFlopBetRaiseAmount numeric
@attribute relPlayerFlopBetRaiseAmount numeric
@attribute relPlayerTurnBetRaiseAmount numeric
@attribute relPlayerRiverBetRaiseAmount numeric
@attribute nbPlayerPreFlopBetRaiseTable numeric
@attribute nbPlayerPostFlopBetRaiseTable numeric
@attribute nbPlayerFlopBetRaiseTable numeric
@attribute nbPlayerTurnBetRaiseTable numeric
@attribute nbPlayerRiverBetRaiseTable numeric
@attribute playerPreFlopBetRaiseAmountTable numeric
@attribute playerPostFlopBetRaiseAmountTable numeric
@attribute playerFlopBetRaiseAmountTable numeric
@attribute playerTurnBetRaiseAmountTable numeric
@attribute playerRiverBetRaiseAmountTable numeric
@attribute lastActionWasBetRaise {false,true}
@attribute VPIP numeric
@attribute PFR numeric
@attribute AF numeric
@attribute AFq numeric
@attribute logAFAmount numeric
@attribute WtSD numeric
@attribute opponentVPIP numeric
@attribute opponentPFR numeric
@attribute opponentAF numeric
@attribute opponentAFq numeric
@attribute opponentLogAFAmount numeric
@attribute opponentWtSD numeric
@attribute part0Prob numeric
@attribute part1Prob numeric
@attribute part2Prob numeric
@attribute part3Prob numeric
@attribute part4Prob numeric
@attribute part5Prob numeric
@attribute avgPartition {0,1,2,3,4,5}

@data
1714,16928,9.736724,82,4.41884,2,2,1,0.98073,0.604278,0.265232,0.130567,7,3,0,3,0,2,1,17,7,0,7,0,5,2,3,0,0,0,0,0,0,14,7,0,7,0,5,2,0.428571,0,0.428571,0,0.4,0.5,0.411765,0,0.411765,0,0.384615,0.5,0,7,0,5,2,0,17,0,13,4,true,0.154948,0.03064,0.834135,0.199407,-1.157871,0.010507,0.196275,0.190128,7.898876,0.466442,1.824741,0.010507,0,0,0,0,0,1,5
1726,17095.5,9.746571,52,3.970292,2,2,1,0.98073,0.604623,0.263499,0.131954,7,3,0,3,1,1,1,47,20,0,20,1,2,17,20,0,0,0,0,0,0,27,20,0,20,1,2,17,0.428571,0,0.5,0.5,0.5,0.5,0.425532,0,0.5,0.5,0.5,0.5,1,6,2,2,2,7,40,2,4,34,true,0.155029,0.031006,0.841727,0.200118,-1.148205,0.010459,0.197803,0.191699,7.728261,0.467735,1.816601,0.010459,0,0,0,0,0,1,5
1736,17214,9.753478,54.5,4.016383,2,2,1,0.98073,0.604978,0.262629,0.13247,5,2,0,2,1,0,1,44.5,20,0,20,12.5,0,7.5,20,0,0,0,0,0,0,24.5,20,0,20,12.5,0,7.5,0.4,0,0.5,0.5,0,0.5,0.449438,0,0.5,0.5,0,0.5,1,4,2,0,2,4.5,40,25,0,15,true,0.154713,0.030828,0.844498,0.200234,-1.13879,0.010411,0.197816,0.191747,7.606383,0.467596,1.805191,0.010411,0,0,0,0,0,1,5
1748,17326.5,9.759993,57,4.060443,2,2,1,0.98073,0.604682,0.263461,0.131932,6,1,0,1,1,0,0,42,2,0,2,2,0,0,21.5,0,0,0,0,0,0,20.5,2,0,2,2,0,0,0.166667,0,0.2,0.333333,0,0,0.047619,0,0.078431,0.333333,0,0,1,5,3,1,1,16.5,25.5,6,18,1.5,false,0.154795,0.030616,0.836879,0.199187,-1.147147,0.01027,0.198174,0.191575,7.610526,0.46917,1.808602,0.01027,0,0,0,0,1,0,4
1774,17588.5,9.775001,32.5,3.511545,2,2,1,0.981143,0.603861,0.26401,0.132203,11,4,0,4,2,1,1,66.5,19.5,0,19.5,14.5,3,2,6,0,0,0,0,0,0,60.5,19.5,0,19.5,14.5,3,2,0.363636,0,0.4,0.4,0.333333,0.5,0.293233,0,0.314516,0.345238,0.176471,0.666667,1,10,5,3,2,4.5,62,42,17,3,true,0.154218,0.030169,0.837587,0.199772,-1.142089,0.010133,0.198088,0.191586,7.677083,0.470642,1.803854,0.010133,0,0,0,0,1,0,4
1817,18390.5,9.81959,61,4.127134,2,2,1,0.981538,0.59894,0.265286,0.135846,6,2,0,2,0,1,1,38,4,0,4,0,2,2,25.5,4,0,4,0,2,2,12.5,0,0,0,0,0,0,0.333333,0,0.4,0,0.5,0.5,0.105263,0,0.228571,0,0.235294,0.25,1,5,1,2,2,20.5,17.5,1,8.5,8,false,0.155519,0.031653,0.844944,0.202776,-1.161984,0.009913,0.197254,0.190906,7.755102,0.471788,1.801039,0.009913,0,0,0,0,1,0,4
1850,18928,9.848397,62,4.143135,2,2,1,0.981793,0.5952,0.2692,0.135671,4,0,0,0,0,0,0,37,0,0,0,0,0,0,32,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,5,32,19.5,10,2.5,false,0.157605,0.032168,0.829004,0.202063,-1.173882,0.00962,0.198058,0.191823,7.989796,0.4752,1.82472,0.00962,0,0,0,0,0,1,5
1899,19674.5,9.887078,6,1.94591,2,2,1,0.982857,0.593051,0.270651,0.136366,10,6,0,6,2,2,2,93,48.5,0,48.5,40,4,4.5,6,5,0,5,1,2,2,87,43.5,0,43.5,39,2,2.5,0.6,0,0.666667,0.666667,0.666667,0.666667,0.521505,0,0.527174,0.506329,0.666667,0.642857,1,9,3,3,3,1,92,79,6,7,true,0.158802,0.031865,0.83682,0.204734,-1.163172,0.009194,0.198739,0.192139,7.769231,0.475373,1.81904,0.009194,0,0,0,0,0,0,0
1939,19884.5,9.897696,52.5,3.979682,2,2,1,0.983185,0.593168,0.269461,0.137438,10,6,0,6,2,1,3,46.5,25,0,25,13,2,10,4.5,3,0,3,1,0,2,42,22,0,22,12,2,8,0.6,0,0.6,0.666667,0.5,0.6,0.537634,0,0.537634,0.52,0.571429,0.555556,0,10,3,2,5,0,46.5,25,3.5,18,true,0.158621,0.031724,0.845041,0.205895,-1.149889,0.009012,0.195677,0.189213,7.64486,0.471771,1.807692,0.009012,0,0,0,0,0,1,5
2155,21312,9.967026,72,4.29046,2,2,1,0.98474,0.600634,0.266176,0.133252,6,3,0,3,2,0,1,27,12.5,0,12.5,10.5,0,2,4,3,0,3,1,0,2,23,9.5,0,9.5,9.5,0,0,0.5,0,0.5,0.666667,0,0.5,0.462963,0,0.462963,0.525,0,0.333333,0,6,3,1,2,0,27,20,1,6,false,0.157573,0.031329,0.84,0.202352,-1.16932,0.008114,0.194627,0.187883,7.77193,0.46578,1.856137,0.008114,0,0,0,0,1,0,4
2156,21405,9.97138,53.5,3.998201,2,2,1,0.98474,0.599408,0.266653,0.134,6,2,0,2,1,0,1,45.5,13.5,0,13.5,10.5,0,3,15,0,0,0,0,0,0,30.5,13.5,0,13.5,10.5,0,3,0.333333,0,0.4,0.5,0,0.5,0.296703,0,0.473684,0.5,0,0.5,1,5,2,1,2,17,28.5,21,1.5,6,true,0.157963,0.031315,0.840607,0.202911,-1.167054,0.008085,0.195,0.188259,7.672414,0.466419,1.850391,0.008085,0,0,0,1,0,0,3
2168,21556.5,9.978433,57,4.060443,2,2,1,0.984828,0.599007,0.26743,0.133624,6,1,0,1,1,0,0,42,4.5,0,4.5,4.5,0,0,24.5,0,0,0,0,0,0,17.5,4.5,0,4.5,4.5,0,0,0.166667,0,0.2,0.333333,0,0,0.107143,0,0.113924,0.230769,0,0,1,5,3,1,1,2.5,39.5,19.5,14.5,5.5,false,0.158011,0.031142,0.836466,0.202519,-1.171053,0.008028,0.195304,0.1886,7.732759,0.467405,1.854949,0.008028,0,0,0,0,1,0,4
2225,21907.5,9.994584,93,4.543295,2,2,1,0.985251,0.599129,0.266522,0.134409,4,2,0,2,1,0,1,6,3,0,3,1,0,2,4,3,0,3,1,0,2,2,0,0,0,0,0,0,0.5,0,0.5,0.5,0,1,0.5,0,0.5,0.333333,0,1,0,4,2,1,1,0,6,3,1,2,true,0.158008,0.033037,0.843462,0.20355,-1.165512,0.007862,0.195245,0.187815,7.633333,0.465398,1.862061,0.007862,0,0,0,0,0,1,5
2241,22134,10.00487,13.5,2.674149,2,2,1,0.985494,0.597662,0.267505,0.134892,8,4,0,4,1,2,1,85.5,29,0,29,1,5,23,26,3,0,3,1,2,0,59.5,26,0,26,0,3,23,0.5,0,0.5,1,0.5,0.333333,0.339181,0,0.339181,1,0.322581,0.333333,0,8,1,4,3,0,85.5,1,15.5,69,false,0.158664,0.032802,0.845173,0.204605,-1.157006,0.007755,0.193853,0.186477,7.628099,0.464934,1.849572,0.007755,0,0,0,1,0,0,3
2309,22731.5,10.031507,69,4.248495,2,2,1,0.985882,0.598019,0.266971,0.135067,7,3,0,3,0,2,1,30,10.5,0,10.5,0,8.5,2,15,2,0,2,0,2,0,15,8.5,0,8.5,0,6.5,2,0.428571,0,0.5,0,0.666667,0.5,0.35,0,0.488372,0,0.566667,0.571429,1,6,1,3,2,8.5,21.5,3,15,3.5,true,0.158323,0.032702,0.846018,0.204553,-1.161673,0.007525,0.193774,0.186615,7.563492,0.465744,1.849242,0.007525,0,0,0,0,0,1,5
2313,22738,10.031793,99,4.60517,2,2,1,0.985882,0.597926,0.267193,0.134938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0.158481,0.032646,0.844523,0.204374,-1.161767,0.0075,0.19344,0.186293,7.563492,0.465284,1.849242,0.0075,1,0,0,0,0,0,0
2318,22920,10.039765,18,2.944439,2,2,1,0.985882,0.597081,0.267602,0.135374,7,2,0,2,0,2,0,81,34.5,0,34.5,0,34.5,0,22,0,0,0,0,0,0,59,34.5,0,34.5,0,34.5,0,0.285714,0,0.333333,0,0.5,0,0.425926,0,0.466216,0,0.5,0,1,6,1,4,1,7,74,2.5,69,2.5,false,0.15857,0.032575,0.843585,0.204534,-1.150008,0.007475,0.193885,0.186753,7.551181,0.466404,1.833649,0.007475,0,0,1,0,0,0,2
2325,22940,10.040637,99,4.60517,2,2,1,0.985957,0.597087,0.267915,0.135054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0.158952,0.032477,0.842382,0.204435,-1.149608,0.007427,0.193731,0.186621,7.559055,0.465979,1.834012,0.007427,0,0,1,0,0,0,2
2336,23068.5,10.046224,47,3.871201,2,2,1,0.986178,0.59532,0.268158,0.136579,13,6,0,6,4,1,1,52,24,0,24,17,5,2,8,2,0,2,0,0,2,44,22,0,22,17,5,0,0.461538,0,0.5,0.5,0.5,0.5,0.461538,0,0.489796,0.5,0.5,0.4,1,12,8,2,2,3,49,34,10,5,false,0.159487,0.032325,0.850435,0.206477,-1.139861,0.007355,0.193675,0.186598,7.503876,0.466245,1.822449,0.007355,0,0,0,0,1,0,4
2352,23386,10.059893,46.5,3.86073,2,2,1,0.98625,0.594721,0.267955,0.137379,6,2,0,2,0,1,1,52.5,7,0,7,0,2.5,4.5,14,0,0,0,0,0,0,38.5,7,0,7,0,2.5,4.5,0.333333,0,0.4,0,0.5,0.5,0.133333,0,0.333333,0,0.5,0.5,1,5,1,2,2,31.5,21,7,5,9,true,0.160102,0.03253,0.851979,0.206835,-1.144535,0.007284,0.195756,0.188727,7.51145,0.469465,1.826188,0.007284,0.24,0.24,0.24,0.24,0.04,0,2
2414,23906.5,10.081905,77,4.356709,2,2,1,0.986599,0.595036,0.269312,0.135707,4,0,0,0,0,0,0,22,0,0,0,0,0,0,8,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,14,8,3.5,2.5,2,false,0.161373,0.032109,0.841402,0.205329,-1.144045,0.007059,0.196112,0.189264,7.586466,0.46952,1.838823,0.007059,0,1,0,0,0,0,1
2442,24076,10.088971,79,4.382027,2,2,1,0.986599,0.595625,0.269673,0.134756,4,0,0,0,0,0,0,20,0,0,0,0,0,0,12,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,8,12,3.5,7.5,1,false,0.161161,0.031742,0.833333,0.203794,-1.144827,0.006972,0.194685,0.187915,7.654135,0.46912,1.840994,0.006972,0.272727,0.272727,0.272727,0.181818,0,0,1
2495,24749,10.11654,90,4.510859,2,2,1,0.9868,0.595721,0.270338,0.133994,4,1,0,1,0,1,0,9,3,0,3,0,3,0,6,0,0,0,0,0,0,3,3,0,3,0,3,0,0.25,0,0.25,0,0.5,0,0.333333,0,0.333333,0,0.5,0,0,4,1,2,1,0,9,2,6,1,false,0.161745,0.031068,0.826087,0.202663,-1.148263,0.006786,0.194958,0.187931,7.711111,0.469982,1.842823,0.006786,0,0,0,1,0,0,3
2561,25557,10.148666,52.5,3.979682,2,2,1,0.987122,0.595749,0.273,0.131302,5,2,0,2,0,1,1,46.5,22,0,22,0,2,20,24,2,0,2,0,2,0,22.5,20,0,20,0,0,20,0.4,0,0.4,0,0.5,0.5,0.473118,0,0.473118,0,0.444444,0.5,0,5,1,2,2,0,46.5,2,4.5,40,true,0.160702,0.030269,0.807453,0.200079,-1.177788,0.006647,0.195789,0.188943,7.810219,0.471384,1.855737,0.006647,0,0,0,1,0,0,3
2659,26432.5,10.182349,43.5,3.795489,2,2,1,0.987606,0.597957,0.27374,0.128353,8,3,0,3,2,1,0,55.5,9.5,0,9.5,7.5,2,0,9.5,3,0,3,1,2,0,46,6.5,0,6.5,6.5,0,0,0.375,0,0.428571,0.5,0.5,0,0.171171,0,0.188119,0.189873,0.210526,0,1,7,4,2,1,5,50.5,39.5,9.5,1.5,false,0.15967,0.029531,0.795217,0.197574,-1.21078,0.006423,0.195719,0.189125,8.072992,0.471866,1.874601,0.006423,0,0,0,0,1,0,4
2674,26614.5,10.189212,52.5,3.979682,2,2,1,0.987664,0.598379,0.273696,0.127974,5,1,0,1,0,0,1,46.5,2,0,2,0,0,2,3,0,0,0,0,0,0,43.5,2,0,2,0,0,2,0.2,0,0.25,0,0,0.5,0.043011,0,0.4,0,0,0.666667,1,4,1,1,2,41.5,5,1,1,3,true,0.159522,0.029365,0.793462,0.197136,-1.216268,0.006369,0.19649,0.189559,8.014388,0.472463,1.880857,0.006369,0,0,0,0,1,0,4
2740,26816,10.196754,90,4.510859,2,2,1,0.987834,0.60162,0.272619,0.125808,5,1,0,1,0,0,1,9,2,0,2,0,0,2,3.5,0,0,0,0,0,0,5.5,2,0,2,0,0,2,0.2,0,0.25,0,0,0.5,0.222222,0,0.363636,0,0,0.666667,1,4,1,1,2,3.5,5.5,1.5,1,3,true,0.158601,0.028659,0.78655,0.194754,-1.215761,0.00623,0.195408,0.188644,8.078571,0.470672,1.883285,0.00623,0,0,0,0,0.6,0.4,4
2757,26963.5,10.202239,73,4.304065,2,2,1,0.98789,0.601928,0.272765,0.125355,6,2,0,2,0,0,2,26,9,0,9,0,0,9,12,2,0,2,0,0,2,14,7,0,7,0,0,7,0.333333,0,0.4,0,0,0.666667,0.346154,0,0.4,0,0,0.5625,1,5,1,1,3,3.5,22.5,4.5,2,16,true,0.158348,0.028482,0.783745,0.194202,-1.214305,0.006196,0.195654,0.188932,8.078014,0.471261,1.884274,0.006196,0,0,0,0,0,1,5
2832,27339,10.216069,84.5,4.448516,2,2,1,0.988054,0.603199,0.272376,0.124472,6,2,0,2,1,0,1,14.5,4,0,4,2,0,2,6.5,0,0,0,0,0,0,8,4,0,4,2,0,2,0.333333,0,0.4,0.5,0,0.5,0.275862,0,0.380952,0.5,0,0.666667,1,5,2,1,2,4,10.5,4,3.5,3,true,0.158039,0.028082,0.77762,0.192627,-1.213556,0.006048,0.195416,0.188872,8.111111,0.471173,1.885645,0.006048,0,0,0,0,0,1,5
2844,27405.5,10.218499,87,4.477337,2,2,1,0.988054,0.603107,0.272272,0.124668,5,1,0,1,0,0,1,12,2,0,2,0,0,2,4,0,0,0,0,0,0,8,2,0,2,0,0,2,0.2,0,0.25,0,0,0.5,0.166667,0,0.333333,0,0,0.571429,1,4,1,1,2,6,6,1,1.5,3.5,true,0.157725,0.027963,0.777151,0.192516,-1.21224,0.006016,0.195646,0.188778,8.041096,0.471313,1.88564,0.006016,0,0,1,0,0,0,2
2874,27524,10.222814,89,4.49981,2,2,1,0.988054,0.603381,0.272138,0.124528,5,1,0,1,0,0,1,10,2,0,2,0,0,2,4,0,0,0,0,0,0,6,2,0,2,0,0,2,0.2,0,0.25,0,0,0.5,0.2,0,0.333333,0,0,0.666667,1,4,1,1,2,4,6,1,2,3,true,0.157818,0.028367,0.773743,0.19174,-1.212555,0.005969,0.195691,0.188895,8.068027,0.4714,1.886891,0.005969,0,0,1,0,0,0,2
2912,28171,10.246048,26.5,3.314186,2,2,1,0.988214,0.601294,0.272147,0.126604,7,3,0,3,1,1,1,72.5,28,0,28,12,4,12,28,0,0,0,0,0,0,44.5,28,0,28,12,4,12,0.428571,0,0.5,0.5,0.5,0.5,0.386207,0,0.5,0.5,0.5,0.5,1,6,2,2,2,16.5,56,24,8,24,true,0.158162,0.028683,0.78022,0.193472,-1.214835,0.005891,0.196228,0.18952,8.019868,0.473265,1.879694,0.005891,0,0,0,0,0,1,5
2966,28516,10.258221,41,3.73767,2,2,1,0.988319,0.602969,0.271654,0.125421,6,1,0,1,0,0,1,58,2,0,2,0,0,2,19,0,0,0,0,0,0,39,2,0,2,0,0,2,0.166667,0,0.2,0,0,0.333333,0.034483,0,0.070175,0,0,0.190476,1,5,1,1,3,29.5,28.5,5.5,12.5,10.5,false,0.158317,0.028835,0.774324,0.191812,-1.221173,0.005787,0.197037,0.190451,8.165563,0.474272,1.889534,0.005787,0,0,0,0,0,1,5
2969,28539,10.259027,90,4.510859,2,2,1,0.98837,0.602671,0.271723,0.125651,3,2,0,2,1,1,0,9,5.5,0,5.5,3.5,2,0,5.5,2,0,2,0,2,0,3.5,3.5,0,3.5,3.5,0,0,0.666667,0,0.666667,0.5,1,0,0.611111,0,0.611111,0.5,1,0,0,3,2,1,0,0,9,7,2,0,true,0.158493,0.028806,0.775978,0.192232,-1.21902,0.005772,0.196838,0.190259,8.065359,0.473925,1.887062,0.005772,0,0,0,1,0,0,3
2970,28583,10.260568,78,4.369448,2,2,1,0.98837,0.601783,0.272427,0.125834,5,1,0,1,1,0,0,21,1.5,0,1.5,1.5,0,0,14,0,0,0,0,0,0,7,1.5,0,1.5,1.5,0,0,0.2,0,0.25,0.5,0,0,0.071429,0,0.096774,0.5,0,0,1,4,2,1,1,5.5,15.5,3,2,10.5,false,0.158776,0.028796,0.774194,0.19231,-1.221138,0.005758,0.197108,0.190531,8.038961,0.474555,1.887536,0.005758,0,0,0,0,1,0,4
2979,28656.5,10.263136,70,4.26268,2,2,1,0.988472,0.601189,0.272795,0.12606,9,4,0,4,2,0,2,29,7,0,7,3,0,4,18.5,3,0,3,1,0,2,10.5,4,0,4,2,0,2,0.444444,0,0.5,0.5,0,0.666667,0.241379,0,0.482759,0.4,0,0.666667,1,8,4,1,3,14.5,14.5,7.5,1,6,true,0.158632,0.028709,0.775401,0.192818,-1.220957,0.005743,0.197184,0.190627,8.025806,0.475038,1.885548,0.005743,0,0,0,0,0,1,5
2986,28745,10.266219,64.5,4.18205,2,2,1,0.988522,0.599868,0.273891,0.126284,8,2,0,2,2,0,0,34.5,2,0,2,2,0,0,13,0,0,0,0,0,0,21.5,2,0,2,2,0,0,0.25,0,0.285714,0.4,0,0,0.057971,0,0.111111,0.333333,0,0,1,7,5,1,1,16.5,18,6,6,6,false,0.15893,0.028642,0.77321,0.19305,-1.224576,0.005714,0.197726,0.191184,8.077419,0.476103,1.886838,0.005714,0,0,0.428571,0.571429,0,0,3
2993,28825.5,10.269015,65,4.189655,2,2,1,0.98867,0.598849,0.27455,0.126645,8,4,0,4,2,1,1,34,11,0,11,7,2,2,20.5,4,0,4,0,2,2,13.5,7,0,7,7,0,0,0.5,0,0.571429,0.5,0.5,1,0.323529,0,0.536585,0.5,0.444444,1,1,7,4,2,1,13.5,20.5,14,4.5,2,true,0.159226,0.028575,0.775726,0.194017,-1.222138,0.005686,0.197598,0.191071,8,0.475812,1.883142,0.005686,0,0,0,1,0,0,3
3054,29296.5,10.285223,67,4.219508,2,2,1,0.988861,0.599227,0.274648,0.126168,6,1,0,1,1,0,0,32,2,0,2,2,0,0,10,0,0,0,0,0,0,22,2,0,2,2,0,0,0.166667,0,0.2,0.333333,0,0,0.0625,0,0.121212,0.235294,0,0,1,5,3,1,1,15.5,16.5,8.5,6.5,1.5,false,0.158993,0.028659,0.773316,0.193529,-1.235366,0.005588,0.196926,0.19053,8.07595,0.474569,1.893086,0.005588,0,0,1,0,0,0,2
3104,29871.5,10.30466,0,0,2,2,1,0.988861,0.600858,0.273783,0.125401,9,3,0,3,0,3,0,99,23,0,23,0,23,0,58,0,0,0,0,0,0,41,23,0,23,0,23,0,0.333333,0,0.375,0,0.5,0,0.232323,0,0.237113,0,0.5,0,1,8,1,6,1,2,97,2,46,49,false,0.158044,0.028198,0.767561,0.191748,-1.242437,0.005547,0.198584,0.192291,8.125,0.476423,1.89982,0.005547,0,0,0,0,0,1,5
3211,30883,10.337961,4,1.609438,2,2,1,0.989268,0.59595,0.274853,0.129238,18,8,0,8,4,1,3,95,33.5,0,33.5,5.5,20,8,24.5,2,0,2,0,0,2,70.5,31.5,0,31.5,5.5,20,6,0.444444,0,0.470588,0.444444,0.333333,0.6,0.352632,0,0.358289,0.392857,0.305344,0.571429,1,17,9,3,5,1.5,93.5,14,65.5,14,true,0.159627,0.029126,0.778186,0.195307,-1.210425,0.005327,0.197574,0.19149,8.364198,0.477513,1.872223,0.005327,0,0,0,0,0,1,5
3227,31174,10.34734,30.5,3.449988,2,2,1,0.989312,0.594032,0.276089,0.129919,7,2,0,2,1,1,0,68.5,21,0,21,19,2,0,26.5,0,0,0,0,0,0,42,21,0,21,19,2,0,0.285714,0,0.333333,0.333333,0.5,0,0.306569,0,0.330709,0.322034,0.571429,0,1,6,3,2,1,5,63.5,59,3.5,1,false,0.160693,0.029291,0.776029,0.195714,-1.210677,0.005278,0.198453,0.192399,8.353659,0.47876,1.867952,0.005278,0,0,0,0.333333,0.666667,0,4
3239,31239,10.349422,83,4.430817,2,2,1,0.989398,0.594188,0.276076,0.129776,6,3,0,3,1,1,1,16,5,0,5,1,2,2,6,3,0,3,1,2,0,10,2,0,2,0,0,2,0.5,0,0.6,1,0.5,0.5,0.3125,0,0.357143,1,0.2,0.666667,1,5,1,2,2,2,14,1,10,3,true,0.160407,0.029183,0.77684,0.195855,-1.209975,0.005266,0.198643,0.192612,8.283133,0.478667,1.866957,0.005266,0,0,1,0,0,0,2
3246,31457.5,10.356393,0,0,2,2,1,0.989398,0.593342,0.276064,0.130634,11,4,0,4,3,0,1,99,18.5,0,18.5,15.5,0,3,6,0,0,0,0,0,0,93,18.5,0,18.5,15.5,0,3,0.363636,0,0.4,0.5,0,0.333333,0.186869,0,0.207865,0.5,0,0.053097,1,10,6,1,3,10,89,31,1.5,56.5,false,0.160369,0.02912,0.778846,0.196424,-1.212407,0.005253,0.198831,0.192812,8.281437,0.479622,1.864434,0.005253,0,0,0,0,0.4,0.6,5
3276,31661,10.362841,42.5,3.772761,2,2,1,0.989565,0.593274,0.276723,0.130043,8,3,0,3,0,2,1,56.5,11,0,11,0,9,2,8,2,0,2,0,0,2,48.5,9,0,9,0,9,0,0.375,0,0.428571,0,0.5,0.5,0.19469,0,0.458333,0,0.5,0.444444,1,7,1,4,2,32.5,24,1.5,18,4.5,false,0.160732,0.028854,0.776722,0.196277,-1.212809,0.005182,0.199451,0.193488,8.315476,0.479986,1.863451,0.005182,0,0,0,0,0,1,5
3295,32011.5,10.373851,12,2.564949,2,2,1,0.989688,0.591095,0.278243,0.130702,7,2,0,2,2,0,0,87,27.5,0,27.5,27.5,0,0,7.5,1,0,1,1,0,0,79.5,26.5,0,26.5,26.5,0,0,0.285714,0,0.333333,0.5,0,0,0.316092,0,0.333333,0.341615,0,0,1,6,4,1,1,4.5,82.5,80.5,1,1,false,0.161322,0.028991,0.776084,0.197154,-1.199062,0.005147,0.199515,0.193586,8.294118,0.48033,1.844669,0.005147,0,0,0,1,0,0,3
3361,32523.5,10.389718,67,4.219508,2,2,1,0.989924,0.591838,0.277644,0.130557,9,6,0,6,1,3,2,32,18.5,0,18.5,1,13,4.5,5,5,0,5,1,2,2,27,13.5,0,13.5,0,11,2.5,0.666667,0,0.666667,1,0.6,0.666667,0.578125,0,0.578125,1,0.541667,0.642857,0,9,1,5,3,0,32,1,24,7,true,0.162021,0.029314,0.778547,0.197326,-1.204332,0.005044,0.199762,0.193949,8.289018,0.479515,1.849443,0.005044,0,0,0,0,0,1,5
3381,32663.5,10.394013,63.5,4.166665,2,2,1,0.99,0.59221,0.277467,0.130361,6,2,0,2,1,0,1,35.5,10.5,0,10.5,8.5,0,2,12.5,2,0,2,0,0,2,23,8.5,0,8.5,8.5,0,0,0.333333,0,0.333333,0.333333,0,0.5,0.295775,0,0.295775,0.326923,0,0.266667,0,6,3,1,2,0,35.5,26,2,7.5,false,0.16195,0.029436,0.77867,0.197226,-1.202414,0.005022,0.200059,0.194281,8.346821,0.480295,1.847063,0.005022,0,0,0,0,0,1,5
3411,33090,10.406986,87.5,4.483003,2,2,1,0.990112,0.592155,0.277452,0.130431,6,3,0,3,1,1,1,11.5,5,0,5,1,2,2,7.5,3,0,3,1,2,0,4,2,0,2,0,0,2,0.5,0,0.6,0.5,1,0.5,0.434783,0,0.555556,0.333333,1,0.5,1,5,2,1,2,2.5,9,3,2,4,true,0.161406,0.02947,0.779545,0.197427,-1.192948,0.004989,0.200351,0.194331,8.284091,0.480478,1.837691,0.004989,0,0,0,0,1,0,4
