@relation PostFoldCallRaise

@attribute roundCompletion numeric
@attribute playersActed numeric
@attribute playersToAct numeric
@attribute round {flop,turn,river}
@attribute gameCount numeric
@attribute nbActionsThisRound numeric
@attribute potSize numeric
@attribute stackSize numeric
@attribute deficit numeric
@attribute potOdds numeric
@attribute maxbet numeric
@attribute nbSeatedPlayers numeric
@attribute nbActivePlayers numeric
@attribute activePlayerRatio numeric
@attribute foldFrequency numeric
@attribute callFrequency numeric
@attribute raiseFrequency numeric
@attribute foldFrequencyRound numeric
@attribute callFrequencyRound numeric
@attribute raiseFrequencyRound numeric
@attribute isComitted {false,true}
@attribute nbAllPlayerRaises numeric
@attribute nbPlayerRaises numeric
@attribute nbPlayerRoundRaises numeric
@attribute gameRaisePercentage numeric
@attribute gameRaiseAmount numeric
@attribute gameRaiseAmountRatio numeric
@attribute lastActionWasRaise {false,true}
@attribute VPIP numeric
@attribute PFR numeric
@attribute AF numeric
@attribute AFq numeric
@attribute AFAmount numeric
@attribute WtSD numeric
@attribute opponentVPIP numeric
@attribute opponentPFR numeric
@attribute opponentAF numeric
@attribute opponentAFq numeric
@attribute opponentLogAFAmount numeric
@attribute opponentWtSD numeric
@attribute foldProb numeric
@attribute callProb numeric
@attribute raiseProb numeric
@attribute action {fold,call,raise}

@data
0,0,1,turn,47,1,1079,60,0,0.000926,0,2,2,1,0.506415,0.408302,0.087547,0.412,0.348,0.24,false,4,1,0,0.25,0.693147,0.025,false,0.219608,0.012549,0.846154,0.186667,-2.21831,0.152,0.219608,0.18902,5.428571,0.523077,2.821218,0.152,0,0,1,raise
0,0,1,river,47,1,1093.5,57,2.251292,0.008613,2.251292,2,2,1,0.497037,0.400741,0.104444,0.56,0.35,0.09,false,6,2,0,0.333333,1.386294,0.058252,true,0.219608,0.012549,0.884615,0.2,-2.16794,0.152,0.219608,0.18902,4.875,0.522222,2.783744,0.152,0,1,0,call
0,0,1,flop,63,2,1263,62,0.693147,0.001581,1.098612,2,2,1,0.512727,0.373333,0.115758,0.454286,0.368571,0.177143,true,4,2,1,0.5,1.098612,0.051282,true,0.21194,0.039403,0.931035,0.216,-2.173968,0.134118,0.21194,0.188657,5.375,0.487879,2.845048,0.134118,0,1,0,call
0,0,1,turn,63,2,1275,58,1.791759,0.004684,2.079442,2,2,1,0.505075,0.382687,0.11403,0.374545,0.316364,0.309091,true,6,3,1,0.5,1.609438,0.085106,true,0.21194,0.039403,0.933333,0.223377,-2.134232,0.134118,0.21194,0.188657,5.5,0.495522,2.806798,0.134118,0,0,1,raise
0,0,1,turn,63,4,1300,46,1.94591,0.005356,3.044523,2,2,1,0.497647,0.377059,0.127059,0.343333,0.29,0.366667,true,8,4,2,0.5,2.397895,0.166667,true,0.21194,0.039403,0.966667,0.233333,-2.025846,0.134118,0.21194,0.188657,5.625,0.502941,2.688528,0.134118,0,0,1,raise
0,0,1,turn,63,6,1328,32,1.94591,0.005243,3.555348,2,2,1,0.490435,0.371594,0.13971,0.316923,0.267692,0.415385,true,10,5,3,0.5,2.890372,0.22973,true,0.21194,0.039403,1,0.243038,-1.916168,0.134118,0.21194,0.188657,5.75,0.510145,2.566972,0.134118,0,0,1,raise
0,0,1,turn,63,8,1356,18,1.94591,0.005136,3.89182,2,2,1,0.483429,0.366286,0.152,0.294286,0.248571,0.457143,true,12,6,4,0.5,3.218876,0.272727,true,0.21194,0.039403,1.033333,0.2525,-1.820602,0.134118,0.21194,0.188657,5.875,0.517143,2.460523,0.134118,0,1,0,call
0,0,1,river,63,2,1369,9,0.693147,0.001459,1.386294,2,2,1,0.47662,0.375211,0.149859,0.448,0.48,0.072,true,14,7,1,0.5,3.295837,0.282609,true,0.21194,0.039403,1.032258,0.258537,-1.807681,0.134118,0.21194,0.188657,6,0.523944,2.432416,0.134118,0,0,1,raise
0,0,1,flop,78,1,1518.5,91,4.394449,0.050641,4.394449,2,2,1,0.504198,0.341235,0.156049,0.424,0.410667,0.165333,false,2,0,0,0,0,0,false,0.197561,0.04439,1.0625,0.252174,-1.789393,0.126667,0.197561,0.178537,5.666667,0.490244,2.517348,0.126667,0,0,1,raise
0,0,1,flop,88,1,1655.5,97,2.80336,0.009868,2.80336,2,2,1,0.520909,0.325455,0.155,0.3975,0.385,0.2175,false,2,0,0,0,0,0,false,0.186957,0.039565,1.060606,0.244444,-1.836301,0.12,0.186957,0.17,5.3,0.474157,2.397895,0.12,0,0,1,raise
0,0,1,flop,88,3,1724,64,2.944439,0.010901,3.951244,2,2,1,0.515056,0.321798,0.164494,0.374118,0.362353,0.263529,true,4,1,1,0.25,2.862201,0.305556,true,0.186957,0.039565,1.090909,0.252,-1.681998,0.12,0.186957,0.17,5.4,0.48,2.23174,0.12,0,0,1,raise
0,0,1,flop,88,5,1800,26,2.944439,0.010445,4.49981,2,2,1,0.509333,0.318222,0.173778,0.353333,0.342222,0.304444,true,6,2,2,0.333333,3.597312,0.38587,true,0.186957,0.039565,1.121212,0.259406,-1.538904,0.12,0.186957,0.17,5.5,0.485714,2.072927,0.12,0,1,0,call
0,0,1,turn,88,1,1820,7,0,0.000549,0,2,2,1,0.503736,0.325714,0.171868,0.274667,0.298667,0.426667,false,7,2,0,0.285714,3.597312,0.38172,false,0.186957,0.039565,1.088235,0.256863,-1.573453,0.12,0.186957,0.17,5.6,0.491304,2.074016,0.12,0,0,1,raise
0,0,1,turn,88,3,1827,4,0.693147,0.001093,1.609438,2,2,1,0.498261,0.322174,0.18087,0.2575,0.28,0.4625,true,9,3,1,0.333333,3.650658,0.386598,true,0.186957,0.039565,1.117647,0.264078,-1.558145,0.12,0.186957,0.17,5.7,0.496774,2.059022,0.12,0,1,0,call
0,0,1,river,88,1,1831,2,0.693147,0.001091,0.693147,2,2,1,0.492903,0.329462,0.178925,0.373333,0.4,0.226667,false,10,3,0,0.3,3.650658,0.378788,false,0.186957,0.039565,1.085714,0.261538,-1.561707,0.12,0.186957,0.17,5.8,0.502128,2.061191,0.12,0,1,0,call
0,0,1,flop,94,1,1879.5,89.5,1.386294,0.002124,1.386294,2,2,1,0.5084,0.3264,0.1664,0.334737,0.376842,0.288421,false,2,0,0,0,0,0,false,0.185714,0.037143,1.027027,0.245045,-1.581945,0.114,0.206122,0.190204,6.2,0.522449,2.076812,0.114,0,0,1,raise
0,0,1,flop,94,3,1973,81.5,4.400603,0.039669,4.494239,2,2,1,0.503366,0.323168,0.174653,0.318,0.358,0.324,true,4,1,1,0.25,1.609438,0.040404,true,0.185714,0.037143,1.054054,0.251786,-1.555553,0.114,0.206122,0.190204,6.3,0.527273,2.1261,0.114,1,0,0,fold
0,0,1,flop,103,1,2003,99,1.791759,0.002987,1.791759,2,2,1,0.517037,0.311481,0.172593,0.350476,0.340952,0.308571,false,1,0,0,0,0,0,false,0.188785,0.043364,1.052632,0.245378,-1.549118,0.108571,0.198131,0.183551,6.5,0.51619,2.131012,0.108571,0,0,1,raise
0,0,1,flop,120,1,2079.5,91,2.70805,0.007162,2.70805,2,2,1,0.519664,0.299496,0.181849,0.334545,0.325455,0.34,false,2,0,0,0,0,0,false,0.195161,0.053548,1.1,0.253435,-1.504919,0.09913,0.187097,0.174516,6.8,0.480672,2.142641,0.09913,0,1,0,call
0,0,1,turn,120,1,2170.5,76,4.330733,0.03383,4.330733,2,2,1,0.515333,0.305333,0.180333,0.242353,0.322353,0.435294,false,3,0,0,0,0,0,false,0.195161,0.053548,1.073171,0.251515,-1.529837,0.09913,0.187097,0.174516,6.9,0.485,2.211291,0.09913,0,1,0,call
0,0,1,flop,140,1,2340,94.5,1.609438,0.002132,1.609438,2,2,1,0.546277,0.296642,0.157956,0.32,0.354783,0.325217,false,2,0,0,0,0,0,false,0.188889,0.046111,1,0.228,-1.647791,0.0912,0.202778,0.191944,7.6,0.490226,2.238047,0.0912,0,1,0,call
0,0,1,turn,140,1,2348,89.5,1.098612,0.001276,1.098612,2,2,1,0.542319,0.301739,0.156812,0.228889,0.36,0.411111,false,3,0,0,0,0,0,false,0.188889,0.046111,0.978261,0.22649,-1.655001,0.0912,0.202778,0.191944,7.7,0.49403,2.240543,0.0912,0,1,0,call
0,0,1,river,140,1,2357,86.5,1.791759,0.002539,1.791759,2,2,1,0.538417,0.306763,0.155683,0.32,0.485714,0.194286,false,4,0,0,0,0,0,false,0.188889,0.046111,0.957447,0.225,-1.659302,0.0912,0.202778,0.191944,7.8,0.497778,2.245519,0.0912,0,0,1,raise
0,0,1,river,140,3,2382,74.5,1.94591,0.00293,2.944439,2,2,1,0.534571,0.304571,0.161714,0.28,0.425,0.295,true,6,1,1,0.166667,1.94591,0.190476,true,0.188889,0.046111,0.978723,0.230065,-1.623724,0.0912,0.202778,0.191944,7.9,0.501471,2.205482,0.0912,1,0,0,fold
0,0,1,flop,160,1,2535,64,0.916291,0.000985,0.916291,2,2,1,0.560258,0.294452,0.146065,0.306667,0.381667,0.311667,false,2,0,0,0,0,0,false,0.184146,0.040488,0.94,0.214201,-1.666358,0.084444,0.202439,0.192927,8.4,0.491275,2.261532,0.084444,0,1,0,call
0,0,1,turn,160,1,2564,61.5,3.277145,0.01023,3.277145,2,2,1,0.556667,0.298974,0.145128,0.216842,0.393684,0.389474,false,3,0,0,0,0,0,false,0.184146,0.040488,0.921569,0.212941,-1.669726,0.084444,0.202439,0.192927,8.5,0.494667,2.281704,0.084444,1,0,0,fold
0,0,1,flop,167,1,2578.5,99,0.693147,0.000775,0.693147,2,2,1,0.558012,0.302112,0.140621,0.2944,0.4064,0.2992,false,1,0,0,0,0,0,false,0.188304,0.03883,0.90566,0.211364,-1.663953,0.078621,0.194152,0.185029,8.6,0.485161,2.28321,0.078621,1,0,0,fold
0,0,1,turn,175,1,2620,98,1.94591,0.002665,1.94591,2,2,1,0.567904,0.297246,0.135569,0.256,0.374,0.37,false,2,1,0,0.5,0.693147,0.125,true,0.185475,0.037095,0.907407,0.208743,-1.657557,0.076,0.191061,0.182346,8,0.479503,2.291945,0.076,0,0,1,raise
0,0,1,turn,175,3,2649,84,2.079442,0.003011,3.091043,2,2,1,0.564524,0.295476,0.140714,0.24381,0.35619,0.4,true,4,2,1,0.5,2.197225,0.347826,true,0.185475,0.037095,0.925926,0.213043,-1.61879,0.076,0.191061,0.182346,8.090909,0.482716,2.247997,0.076,1,0,0,fold
0,0,1,flop,179,1,2702.5,99,0.916291,0.000924,0.916291,2,2,1,0.568837,0.294419,0.137442,0.321538,0.390769,0.287692,false,1,0,0,0,0,0,false,0.186885,0.036284,0.909091,0.208511,-1.619455,0.073548,0.19235,0.183825,8.272727,0.486061,2.278066,0.073548,1,0,0,fold
0,0,1,flop,187,2,2750,88.5,1.704748,0.001996,1.871802,2,2,1,0.568939,0.294078,0.137654,0.346667,0.376296,0.277037,true,3,1,1,0.333333,0.693147,0.0625,true,0.189529,0.04,0.912281,0.210204,-1.619978,0.07125,0.194764,0.186597,8.545455,0.483721,2.282871,0.07125,0,0,1,raise
0,0,1,flop,187,4,2773.5,77.5,1.94591,0.002518,2.944439,2,2,1,0.565778,0.292444,0.142444,0.334286,0.362857,0.302857,true,5,2,2,0.4,2.014903,0.22807,true,0.189529,0.04,0.929825,0.214213,-1.591385,0.07125,0.194764,0.186597,8.636364,0.486705,2.250771,0.07125,0,1,0,call
0,0,1,turn,187,2,2853,68.5,4.226834,0.023447,4.255613,2,2,1,0.562652,0.296354,0.141657,0.278182,0.34,0.381818,true,7,3,1,0.428571,2.251292,0.085859,true,0.189529,0.04,0.931035,0.217085,-1.587753,0.07125,0.194764,0.186597,8.727273,0.489655,2.284176,0.07125,0,1,0,call
0,0,1,flop,190,1,2989,94,3.960813,0.017261,3.960813,2,2,1,0.558913,0.302391,0.139348,0.322759,0.384828,0.292414,false,2,0,0,0,0,0,false,0.191753,0.039381,0.9,0.213861,-1.678305,0.069091,0.196907,0.188866,8.909091,0.492655,2.318369,0.069091,0,0,1,raise
0,0,1,flop,197,2,3138.5,98,0,0.000319,0.693147,2,2,1,0.56,0.299683,0.140952,0.312,0.372,0.316,true,2,1,1,0.5,0.693147,0.5,true,0.19005,0.03801,0.918033,0.217308,-1.50131,0.067059,0.19005,0.182289,8.25,0.484615,2.075298,0.067059,0,1,0,call
0,0,1,turn,197,2,3147.5,95,1.386294,0.001269,1.791759,2,2,1,0.557053,0.303368,0.140211,0.266087,0.368696,0.365217,true,4,2,1,0.5,1.386294,0.375,true,0.19005,0.03801,0.919355,0.22,-1.492517,0.067059,0.19005,0.182289,8.333333,0.487432,2.067723,0.067059,0,0,1,raise
0,0,1,turn,197,4,3166,87,1.871802,0.002049,2.80336,2,2,1,0.554136,0.30178,0.144712,0.255,0.353333,0.391667,true,6,3,2,0.5,2.079442,0.378378,true,0.19005,0.03801,0.935484,0.223697,-1.477424,0.067059,0.19005,0.182289,8.416667,0.490217,2.051905,0.067059,0,1,0,call
0,0,1,river,197,1,3173.5,80.5,0,0.000315,0,2,2,1,0.55125,0.305417,0.143958,0.36,0.377778,0.262222,false,7,3,0,0.428571,2.079442,0.358974,false,0.19005,0.03801,0.920635,0.222642,-1.484565,0.067059,0.19005,0.182289,8.5,0.492973,2.05254,0.067059,0,0,1,raise
0,0,1,flop,206,1,3219,93,2.140066,0.002634,2.140066,2,2,1,0.5542,0.3032,0.1432,0.301935,0.392258,0.305806,false,2,0,0,0,0,0,false,0.191429,0.036381,0.907692,0.219091,-1.483126,0.065143,0.19619,0.188762,8.153846,0.493264,2.050123,0.065143,0,0,1,raise
0,0,1,flop,206,3,3255,76,2.351375,0.003215,3.314186,2,2,1,0.551443,0.301692,0.147463,0.2925,0.38,0.3275,true,4,1,1,0.25,2.251292,0.253731,true,0.191429,0.036381,0.923077,0.222624,-1.452448,0.065143,0.19619,0.188762,8.230769,0.495876,2.016148,0.065143,0,0,1,raise
0,0,1,turn,206,1,3288,55,0.405465,0.000456,0.405465,2,2,1,0.548713,0.300198,0.151683,0.2448,0.3792,0.376,false,6,2,0,0.333333,2.995732,0.417582,true,0.191429,0.036381,0.938462,0.226126,-1.416534,0.065143,0.19619,0.188762,7.714286,0.495918,1.969182,0.065143,0,1,0,call
0,0,1,river,206,1,3291,53.5,0.405465,0.000456,0.405465,2,2,1,0.54601,0.303645,0.150936,0.324,0.34,0.336,false,7,2,0,0.285714,2.995732,0.404255,false,0.191429,0.036381,0.924242,0.225112,-1.418129,0.065143,0.19619,0.188762,7.785714,0.498477,1.970114,0.065143,0,1,0,call
0,0,1,flop,207,1,3295.5,99,0,0.000303,0,2,2,1,0.540683,0.310439,0.149463,0.283636,0.368485,0.347879,false,1,0,0,0,0,0,false,0.195261,0.036209,0.897059,0.223111,-1.420251,0.063333,0.195261,0.187867,7.857143,0.50101,1.970735,0.063333,1,0,0,fold
0,0,1,flop,212,1,3310.5,98,0.916291,0.000755,0.916291,2,2,1,0.546857,0.30781,0.145905,0.304706,0.357647,0.337647,false,2,0,0,0,0,0,false,0.19537,0.03537,0.884058,0.218261,-1.42131,0.061622,0.2,0.192778,8.071428,0.505941,1.969698,0.061622,0,1,0,call
0,0,1,turn,212,1,3336.5,95.5,3.157,0.006994,3.157,2,2,1,0.544265,0.31109,0.145213,0.235385,0.403077,0.361538,false,3,0,0,0,0,0,false,0.19537,0.03537,0.871429,0.217316,-1.423953,0.061622,0.2,0.192778,8.142858,0.508374,1.984131,0.061622,0,0,1,raise
0,0,1,river,212,1,3420.5,48.5,2.60269,0.003931,2.60269,2,2,1,0.541698,0.309623,0.149245,0.294545,0.4,0.305455,false,5,1,0,0.2,3.198673,0.367188,true,0.19537,0.03537,0.885714,0.22069,-1.350368,0.061622,0.2,0.192778,7.666667,0.508293,1.893197,0.061622,0,0,1,raise
0,0,1,flop,214,1,3477.5,94.5,1.386294,0.001149,1.386294,2,2,1,0.538791,0.309953,0.151814,0.296,0.376,0.328,false,2,0,0,0,0,0,false,0.198165,0.035046,0.887324,0.222128,-1.316459,0.06,0.202752,0.195596,7.3125,0.510577,1.843623,0.06,1,0,0,fold
0,0,1,flop,233,1,3527.5,89,0,0.000283,0,2,2,1,0.554361,0.302379,0.143789,0.315556,0.365556,0.318889,false,2,0,0,0,0,0,false,0.186498,0.032236,0.863014,0.211336,-1.327025,0.058462,0.190717,0.184135,7.4375,0.494064,1.85022,0.058462,0,1,0,call
0,0,1,turn,233,1,3535.5,88,1.94591,0.001976,1.94591,2,2,1,0.55193,0.305439,0.143158,0.226667,0.388148,0.385185,false,3,0,0,0,0,0,false,0.186498,0.032236,0.851351,0.210484,-1.328025,0.058462,0.190717,0.184135,7.5,0.496364,1.854395,0.058462,0,1,0,call
